,CodCons,NomCons,CodCta
21379,398042,SAN NICOLAS DE TOLENTINO,398042
21380,398090,CONSORCIO VIAL TESORO,398090
21381,398104,CONSORCIO RAMIS,398104
21382,398133,CONSORCIO CAMINACA,398133
21383,398138,CONSORCIO ENVIOR,398138
21384,398147,CONSORCIO RAMIS,398147
21385,398151,CONSORCIO INGENIERIA,398151
21386,398182,CONSORCIO IRRIGACION UMACA - SARAHUARCAY,398182
21387,398187,CONSORCIO PONCE DE LEON,398187
21388,398191,CONSORCIO VRAEM,398191
21389,398208,CONSORCIO SUPERVISION LEO,398208
21390,398360,CONSORCIO VIAL EUCALIPTO,398360
21391,398364,CONSORCIO OCROS,398364
21392,398381,CONSORCIO VIAL GUABAS,398381
21393,398382,CONSORCIO VIAL GUSAL,398382
21394,398386,GRECA CONSORCIO VIAL,398386
21395,398395,CONSORCIO MARIANO,398395
21396,398401,CONSORCIO VIAL CASA VIEJA,398401
21397,398409,CONSORCIO R&C,398409
21398,398420,CONSORCIO QUILLA,398420
21399,398421,CONSORCIO CATAC,398421
21400,398428,CONSORCIO VAIAL SAN CARLOS-BONGARA,398428
21401,398432,CONSORCIO CONSTRUCTORES DEL NORTE,398432
21402,398436,CONSORCIO AMERICA,398436
21403,398446,CONSORCIO SUPERVISOR VIAL UTCUBAMBA,398446
21404,398447,CONSORCIO SUPERVISOR VIAL UTCUBAMBA,398447
21405,398461,CONSORCIO SUPERVISOR VIAL UTCUBAMBA,398461
21406,398475,CONSORCIO SUPERVISOR VIAL UTCUBAMBA,398475
21407,398489,CONSORCIO SUPERVISOR VIAL UTCUBAMBA,398489
21408,398496,CONSORCIO ISLA DE MANANTAY,398496
21409,398503,CONSORCIO POLLUCO,398503
21410,398507,CONSORCIO MERCURIO,398507
21411,398529,CONSORCIO SUPERVISOR MANTENIMIENTOS AMAZONAS,398529
21412,398535,CONSORCIO SUPERVISOR VIAL UTCUBAMBA,398535
21413,398536,CONSORCIO SAN JUAN,398536
21414,398537,CONSORCIO SAN JOSE DE TICLLAS,398537
21415,398541,CONSORCIO SAN JUAN,398541
21416,398543,CONSORCIO SUPERVISOR MANTENIMIENTOS AMAZONAS,398543
21417,398548,CONSORCIO SAN CRISTOBAL,398548
21418,398549,CONSORCIO SUPERVISOR MANTENIMIENTOS AMAZONAS,398549
21419,398555,CONSORCIO SUPERVISOR VIAL UTCUBAMBA,398555
21420,398561,CONSORCIO G Y T,398561
21421,398586,CONSORCIO EDUCATIVO VIRU,398586
21422,398589,CONSORCIO PUENTE CAHUIÑA,398589
21423,398590,CONSORCIO TAYAGASHA,398590
21424,398604,CONSORCIO MASMA,398604
21425,398608,CONSORCIO VIAL SUNINGAMBAL,398608
21426,398614,CONSORCIO CAÑAREJO,398614
21427,398617,CONSORCIO AGUAS VERDES,398617
21428,398627,CONSORCIO SUPERVISOR EL INCA,398627
21429,398635,CONSORCIO PAMPAS DE HOSPITAL ,398635
21430,398641,CONSORCIO SUPERVISOR H,398641
21431,398650,CONSORCIO BASILIO AUQUI,398650
21432,398687,CONSORCIO CEMALPI,398687
21433,398692,CONSORCIO VIVA,398692
21434,398726,CONSORCIO VIAL CATALAN,398726
21435,398748,CONSORCIO SUPERVISOR RAYMI,398748
21436,398749,MARIA,398749
21437,398750,CONSORCIO PACANGA,398750
21438,398753,SAN MIGUEL,398753
21439,398779,CONSORCIO CONGAS,398779
21440,398840,CONSORCIO SANTA ROSA,398840
21441,398852,CONSORCIO INGRAM MICRO S.AC. - 	TEC & INFO SOLUCIONES TECNOLOGICAS S.A.C.,398852
21442,398853,CONSORCIO C&S,398853
21443,398856,CONSORCIO ZAMIRA,398856
21444,398862,CONSORCIO HUASIMO,398862
21445,398871,CONSORCIO CHILCAS,398871
21446,398883,consorcio vial asuncion chacas,398883
21447,398896,CONSORCIO CARRETERO,398896
21448,398926,CONSORCIO FABRIMA,398926
21449,398938,consorcio chacas,398938
21450,398984,CONOSORCIO SUPERVISIÓN GANZUL ,398984
21451,399008,CONSORCIO AMARIS,399008
21452,399040,CONSORCIO LARCO,399040
21453,399045,CONSORCIO MARAÑON,399045
21454,399057,CONSORCIO INGENIERIA,399057
21455,399060,CONSORCIO SAN GERONIMO,399060
21456,399061,CONSORCIO HUAYLLAPA,399061
21457,399062,CONSORCIO SAN MIGUEL,399062
21458,399083,CONSORCIO MIRACLE ,399083
21459,399091,CONSORCIO COROSHA,399091
21460,399093,CONSORCIO IMOSA,399093
21461,399101,CONSORCIO VIAL HUAYO,399101
21462,399105,CONSORCIO SAN ISIDRO LABRADOR,399105
21463,399106,CONSORCIO CAMPANITA,399106
21464,399112,CONSORCIO OVENTENI,399112
21465,399116,CONSORCIO QUINUABAMBA,399116
21466,399119,CONSORCIO PARIA,399119
21467,399123,CONSORCIO BOLOGNESI,399123
21468,399127,CONSORCIO SONDONDO,399127
21469,399130,CONSORCIO PUEBLO NUEVO,399130
21470,399146,CONSORCIO CHILCA,399146
21471,399150,PROTECTA - SANITAS,399150
21472,399157,CONSORCIO MIRACLE,399157
21473,399165,CONSORCIO LOS MUROS,399165
21474,399166,CONSORCIO SOL DE ORO,399166
21475,399194,CONSORCIO JR&AV,399194
21476,399195,CONSORCIO TYJERAS,399195
21477,399196,CONSORCIO MIRACLE,399196
21478,399198,CONSORCIO SUPERVISOR CULEBRAS,399198
21479,399199,CONSORCIO ESTRELLA,399199
21480,399202,CONSORCIO CONSULTORES ASOCIADOS,399202
21481,399227,CONSORCIO CONSTRUCCIONES P&P,399227
21482,399233,CONSORCIO SANTA CRUZ,399233
21483,399262,CONSORCIO CCANOBAMBA,399262
21484,399267,CONSORCIO CAMPO VERDE,399267
21485,399275,CONSORCIO G&L,399275
21486,399276,GRUPO SORENA -CENKUS,399276
21487,399291,CONSORCIO PACÍFICO,399291
21488,399339,CONSORCIO ANTA,399339
21489,399343,CONSORCIO VIAL RECTA,399343
21490,399363,CONSORCIO SAN ISIDRO,399363
21491,399365,CONSORCIO AREQUIPA,399365
21492,399387,PAKAMUROS,399387
21493,399426,CONSORCIO TARABAMBA,399426
21494,399433,CONSORCIO INKA,399433
21495,399445,CONSORCIO SAN JACINTO,399445
21496,399462,CONSORCIO SOL NACIENTE,399462
21497,399476,CONSORCIO PUEBLO VIEJO,399476
21498,399491,CONSORCIO PAMPA DE FLORES,399491
21499,399493,CONSORCIO SANTA ANA,399493
21500,399501,CONSORCIO SANTA ANA,399501
21501,399512,CONSORCIO EJECUTOR PUENTE JOSE PARDO,399512
21502,399516,CONSORCIO EJECUTOR FAUSA LAMISTA,399516
21503,399531,CONSORCIO BANDA DE SHILCAYO,399531
21504,399532,CONSORCIO LA PERLA,399532
21505,399535,CONSORCIO SAN PABLO,399535
21506,399555,CONSORCIO TORATA,399555
21507,399627,CONSORCIO NIÑO JESUS,399627
21508,399637,CONSORCIO CERCOS PERU,399637
21509,399683,CONSORCIO VIAL ANCASH ,399683
21510,399697,CONSORCIO ASKAN,399697
21511,399699,CONSORCIO AGUA MARINA,399699
21512,399710,CONSORCIO SAGRADO NIÑO JESUS DE MARIAS,399710
21513,399721,CONSORCIO CHAVIN,399721
21514,399729,CONSORCIO CABO INGA,399729
21515,399736,CONSORCIO VIAL VICSAL,399736
21516,399748,CONSORCIO CARRETERO LLAJA,399748
21517,399763,CONSORCIO MIRACLE,399763
21518,399771,CONSORCIO CARRETERO ALEJANDRA,399771
21519,399784,CONSORCIO MIRACLE,399784
21520,399812,CONSORCIO MIRACLE,399812
21521,399838,CONSORCIO HQ,399838
21522,399842,CONSORCIO PUENTE PIEDRA,399842
21523,399844,CONSORCIO VAESCO,399844
21524,399845,CONSORCIO EJECUTOR SUCCHAPAMPA,399845
21525,399852,CONSORCIO  EL GRANO IDEAL,399852
21526,399862,CONSORCIO ESTUDIO F & J,399862
21527,399869,CONSORCIO BLANQUITA,399869
21528,399895,CONSORCIO CONSULTOR COLLAMBAY,399895
21529,399903,CONSORCIO JEBERILLOS,399903
21530,399905,CONSORCIO SANTA RITA,399905
21531,399911,QUIMICA SUIZA SAC-NOVARTIS BIOSCIENCES PERU SA,399911
21532,399927,grupo sanfer clean s.a.c. - FERMAZA CLEAN S.A.C.,399927
21533,399931,CONSORCIO CAÑABRAVA,399931
21534,399932,CONSORCIO VIAL NIVI,399932
21535,399944,CONSORCIO SAN ANTONIO,399944
21536,399952,CONSORCIO LOS ANGELES,399952
21537,399955,CONSORCIO UCHURACCAY,399955
21538,399958,CONSORCIO VIAL ECCSAM,399958
21539,399961,CONSORCIO SAN JUAN DE TINCAT,399961
21540,399975,CONSORCIO PARQUE 2,399975
21541,399979,CONSORCIO VIAL LEIVAS,399979
21542,399987,CONSORCIO TAÑIHUA ,399987
21543,399995,CONSORCIO TYT INGENIEROS ROALSA,399995
21544,399998,CONSORCIO SUPERVISOR VIAL OyC,399998
21545,399999,CONSORCIO TYT INGENIEROS ROALSA,399999
21546,400007,CONSORCIO RMG,400007
21547,400008,CONSORCIO VIRGEN DE LA ASUNCIÓN,400008
21548,400019,CONSORCIO VIAL TIGRICHAYOC,400019
21549,400021,CONSORCIO VIAL SANTA INES,400021
21550,400029,CONSORCIO CONINSARS,400029
21551,400032,CONSORCIO IQUITOS,400032
21552,400037,CONSORCIO ASKAN,400037
21553,400046,CONSORCIO VILLA UNION,400046
21554,400050,CONSORCIO UCRUPAMPA,400050
21555,400055,CONSORCIO SAN PEDRO,400055
21556,400065,CONSORCIO EJECUTOR CALVARIO,400065
21557,400069,CONSORCIO MAGISTERIAL,400069
21558,400076,INVED,400076
21559,400078,CONSORCIO BIARKING - INCONORT,400078
21560,400082,CONSORCIO OROPUQIO,400082
21561,400090,consorcio vial efg,400090
21562,400099,CONSORCIO VIAL PERLA DEL NORTE,400099
21563,400103,CONSORCIO CIRCUNVALACION,400103
21564,400105,CONSORCIO PUMACOCHA,400105
21565,400109,CONSORCIO REMMIR,400109
21566,400110,CONSORCIO SANTA ISABEL,400110
21567,400124,CONSORCIO VIAL BERMACK,400124
21568,400135,CONSORCIO YVAN ELOY,400135
21569,400153,CONSORCIO SAN MARTÍN 20,400153
21570,400155,PROTECTA SANITAS integrado por: SANITAS PERU S.A EPS y CRECER SEGUROS S.A. COMPAÑIA DE SEGUROS,400155
21571,400162,CONSORCIO SAN  MARTÍN 2O,400162
21572,400178,CONSORCIO SAN  MARTÍN 2O,400178
21573,400180,CONSORCIO HUACCHIQUECHUA,400180
21574,400185,CONSORCIO SCORPION,400185
21575,400218,CONSORCIO NAZARET,400218
21576,400231,CONSORCIO NUEVA LUZ,400231
21577,400235,COSEPRO DEL PERÚ S.A.C. - SERMANSA S.A.C.,400235
21578,400258,CONSORCIO VIAL PUMANOTA ,400258
21579,400296,CONSORCIO PARAISO,400296
21580,400322,CONSORCIO AMAZONAS,400322
21581,400323,CONSORCIO ZARUMILLA,400323
21582,400337,CONSORCIO BRIZSA,400337
21583,400352,CONSORCIO TANTARICA,400352
21584,400357,CONSORCIO CUMBIL,400357
21585,400370,CONSORCIO A Y B INGENIEROS,400370
21586,400448,CONSORCIO YANAS,400448
21587,400475,CONSORCIO MIRAFLORES,400475
21588,400483,CONSORCIO EJECUTOR LAURICOCHA,400483
21589,400491,CONSORCIO JORGE CHAVEZ,400491
21590,400492,CONSORCIO 3A-A,400492
21591,400503,CONSORCIO SUPERVISOR JERGUITAS,400503
21592,400508,CONSORCIO AYAVI,400508
21593,400522,CONSORCIO DIAMANTE,400522
21594,400529,CONSORCIO HUAYCAHUACHO,400529
21595,400530,CONSORCIO SAN VALENTIN,400530
21596,400553,CONSORCIO SHAMBOYACU,400553
21597,400558,CONSORCIO FP INGENIEROS,400558
21598,400615,Consorcio Pacífico,400615
21599,400618,CONSORCIO SIBLINGS - FORLI,400618
21600,400625,CONSORCIO VIAL SAN MARTIN,400625
21601,400653,CONSORCIO SUPERVISOR ISPO - PERU,400653
21602,400698,CONSORCIO VIAL RONDOS,400698
21603,400726,CONSORCIO NUEVO TRUJILLO,400726
21604,400807,CONSORCIO VIAL NUEVA ESPERANZA,400807
21605,400820,CONSORCIO JAC INGENIEROS I,400820
21606,400832,CONSORCIO CAJATAMBO 4,400832
21607,400877,CONSORCIO LA MOLINA RIEGOS ,400877
21608,400890,CONSORCIO CAUTIVO DE AYABACA,400890
21609,400915,CONSORCIO MANTENIMIENTO VIAL,400915
21610,400918,CONSORCIO MARAÑON,400918
21611,400940,CONSORCIO BUENOS AIRES,400940
21612,400959,CONSORCIO SANTA LUCILA,400959
21613,400967,CONSORCIO SUPERVISOR WAQRAPUKARA,400967
21614,400999,CONSORCIO MANTENIMIENTO VIAL PADRE ABAD,400999
21615,401034,VIAL DOS PALMAS,401034
21616,401065,CONSORCIO A Y A,401065
21617,401069,CONSORCIO EJECUTOR SAN ANTONIO,401069
21618,401079,CONSORCIO SAN MATEO,401079
21619,401098,CONSORCIO SAN CRISTOBAL ,401098
21620,401127,CONSORCIO SUPERVISOR CHICAMA,401127
21621,401129,CONSORCIO JOSE STRAUSSBERGER,401129
21622,401138,CONSORCIO H&B,401138
21623,401145,AMARGURA-HUANTA,401145
21624,401147,CONSORCIO SAN MARTIN,401147
21625,401155,CONSORCIO CAUTIVITO DE AYABACA 8,401155
21626,401169,CONSORCIO VIAL HELEN,401169
21627,401170,CONSORCIO SAN FRANCISCO,401170
21628,401176,CONSORCIO LURICOCHA,401176
21629,401198,CONSORCIO SAN MARTIN,401198
21630,401218,CONSORCIO DE SERVICIOS MANTARO,401218
21631,401223,CONSORCIO SUPERVISOR LAMPA,401223
21632,401233,CONSORCIO VIAL CHEPEN,401233
21633,401238,CONSORCIO PACHITEA,401238
21634,401273,CONSORCIO LA UNION,401273
21635,401276,CONSORCIO PUENTES AREQUIPA,401276
21636,401285,CONSORCIO SANTA ANA,401285
21637,401357,CONSORCIO BELLA UNION,401357
21638,401358,CONSORCIO SELVA,401358
21639,401372,CONSORCIO JC INGENIEROS,401372
21640,401465,CONSORCIO ORONCCOY,401465
21641,401557,CONSORCIO R&M,401557
21642,401579,CONSORCIO VIRGEN DEL CARMEN,401579
21643,401580,CONSORCIO TURPO,401580
21644,401601,consorcio el café,401601
21645,401603,CONSORCIO LA LUZ,401603
21646,401606,CONSORCIO LOS ANDES,401606
21647,401620,CONSORCIO IPSA,401620
21648,401621,CONSORCIO NORVIAL SUDAMERICANO,401621
21649,401627,CONSORCIO VIAL D M,401627
21650,401637,CONSORCIO AYARRAGRA,401637
21651,401682,CONSORCIO VIAL HUACAYBAMBA,401682
21652,401684,CONSORCIO WARI,401684
21653,401701,CONSORCIO PORVENIR,401701
21654,401722,CONSORCIO SAN GERONIMO,401722
21655,401723,CONSORCIO CUMBAZA,401723
21656,401725,CONSORCIO GHIJAK,401725
21657,401727,CONSORCIO ROSAPAMPA,401727
21658,401728,CONSORCIO VIAL LIBERTAD,401728
21659,401752,CONSORCIO VIAL CHINCHUPATA,401752
21660,401754,CONSORCIO GHIJAK,401754
21661,401765,CONSORCIO JV RIEGO,401765
21662,401773,CONSORCIO SAN SALVADOR,401773
21663,401774,CONSORCIO BELLO HORIZONTE,401774
21664,401793,CONSORCIO MALLARITOS,401793
21665,401821,CONSORCIO ALTO DE CHALLAS,401821
21666,401840,CONSORCIO ICBOSAC,401840
21667,401860,CONSORCIO VIAL FORTALEZA,401860
21668,401898,CONSORCIO SAN PEDRO ,401898
21669,401910,CONSORCIO FERROCORP,401910
21670,401921,CONSORCIO SUPERVISIÓN H&C,401921
21671,401936,CONSORCIO VIAL SAN JOSE,401936
21672,401949,CONSORCIO GUMA HUANCACALLA,401949
21673,401952,CONSORCIO SUPERVISIÓN A&N,401952
21674,401965,CONSORCIO SUPERVISOR COIPA,401965
21675,401966,CONSORCIO VIAL LIBERTAD,401966
21676,401984,CONSORCIO NUEVA GENERACION,401984
21677,402029,INGRAM MICRO PERU S.A.C. - CORPORACIÓN SAPIA S.A.,402029
21678,402060,CONSORCIO PIRUSHTO,402060
21679,402061,CONSORCIO PANCHITA,402061
21680,402062,VIRGEN SANTA ROSA,402062
21681,402067,CONSORCIO TADEO,402067
21682,402074,CONSORCIO CHUQUIS,402074
21683,402083,CONSORCIO ASKAN,402083
21684,402086,LUCALSA ,402086
21685,402106,CONSORCIO CRUZ DE MOTUPE,402106
21686,402111,CONSORCIO PATAZ NORTE,402111
21687,402117,CONSORCIO PATAZ NORTE,402117
21688,402124,CONSORCIO SAN VALENTIN,402124
21689,402128,CONSORCIO EL AGUAYO,402128
21690,402138,CONSORCIO PATAZ NORTE,402138
21691,402154,CONSORCIO VIRGEN DEL ROSARIO,402154
21692,402161,CONSORCIO CERCOS PERU,402161
21693,402163,CONSORCIO VIAL SAN LORENZO,402163
21694,402212,CONSORCIO VIRGEN DEL CARMEN,402212
21695,402222,CONSORCIO VIAL TAYABAMBA,402222
21696,402233,CONSORCIO INAHUAYA,402233
21697,402248,CONSORCIO GyS,402248
21698,402250,CONSORCIO VIAL TAYABAMBA,402250
21699,402271,CONSORCIO SAN VALENTIN,402271
21700,402279,CONSORCIO VITTORIA,402279
21701,402353,CONSORCIO N 20,402353
21702,402354,CONSORCIO KISUAR,402354
21703,402384,CONSORCIO ESPERANZA,402384
21704,402385,CONSORCIO VIAL SUR,402385
21705,402422,CONSORCIO VIAL APURIMAC,402422
21706,402427,CONSORCIO VIAL PERU 070,402427
21707,402461,CONSORCIO LIBERTADOR DEL ORIENTE,402461
21708,402478,CONSORCIO SEWAGE WATER,402478
21709,402497,CONSORCIO DEC,402497
21710,402535,CONSORCIO VIRGEN NATIVIDAD,402535
21711,402546,CONSORCIO HUANCANÉ,402546
21712,402548,CONSORCIO SIMBAL,402548
21713,402555,CONSORCIO CONVECAL,402555
21714,402558,CONSORCIO SAN MATEO,402558
21715,402582,Consorcio Supervisión Consultores,402582
21716,402597,CONSORCIO EJECUTOR,402597
21717,402600,CONSORCIO OYOLA,402600
21718,402602,CONSORCIO ASKAN,402602
21719,402603,CONSORCIO ÑUÑUNPATA,402603
21720,402605,CONSORCIO VIAL SICUANI,402605
21721,402610,CONSORCIO PACIFICO,402610
21722,402621,CONSORCIO NVO SAN MARTIN,402621
21723,402632,CRUZ PAMPA,402632
21724,402633,Consorcio Industria Andina de Iluminación S.A. - Celsa SAS Sucursal Perú,402633
21725,402635,CONSORCIO EJECUTOR,402635
21726,402636,CONSORCIO SOL DE ORO,402636
21727,402639,consorcio andes del sur,402639
21728,402640,CONSORCIO CAJAMARCA,402640
21729,402641,CONSORCIO SAN RAFAEL,402641
21730,402643,CONSORCIO BELENFA,402643
21731,402645,CONSORCIO VIRGEN DEL CARMEN,402645
21732,402689,consorcio san jose,402689
21733,402713,CONSORCIO MIABONET,402713
21734,402717,CONSORCIO GRUPO AGC CONFORMADO POR (CONSTRUCTORA DURAN SA RUC: 20148020966- COTINEX CONTRATISTAS GENERALES S.A.C. COTCOGE S.A.C. RUC: 20425550706 - ASPHALT TECHNOLOGIES SOCIEDAD ANONIMA CERRADA RUC: 2,402717
21735,402735,CONSORCIO SUPERVISOR WAYKU,402735
21736,402745,CONSORCIO COSNA EMPECA,402745
21737,402746,CONSORCIO LAVANDERIAS WASH SAC Y LAVA QUICK EXPRESS SA,402746
21738,402747,CONSORCIO HUAYLLACAYAN,402747
21739,402803,CONSORCIO EL ESLABÓN,402803
21740,402805,CONSORCIO MYG,402805
21741,402808,CONSORCIO VALLE GRANDE,402808
21742,402831,CONSORCIO D & U,402831
21743,402835,CONOSRCIO FASA,402835
21744,402839,CONSORCIO INGARQ,402839
21745,402844,CONSORCIO TEKSERVIS,402844
21746,402852,CONSORCIO INGNOVA,402852
21747,402864,CONSORCIO EDY LUZ,402864
21748,402870,CONSORCIO VIAL COCHACALLA,402870
21749,402872,CAMPITOS - NEGLIAF,402872
21750,402884,CONSORCIO SUPERVISION VIAL LONYA GRANDE,402884
21751,402892,CONSORCIO SAGITARIO,402892
21752,402915,CONSORCIO HUAYLLAPATA,402915
21753,402925,CONSORCIO DEL NORTE,402925
21754,402937,CONSORCIO LIBRA,402937
21755,402947,CONSORCIO CAPO,402947
21756,402962,CONSORCIO EL ROBLE,402962
21757,402963,CONSORCIO LIBERTAD,402963
21758,402974,CONSORCIO BMW,402974
21759,402987,CONSORCIO H & C,402987
21760,402998,CONSORCIO SUPERVISOR BARRIO 4,402998
21761,403007,CONSORCIO VIAL MAQUISUR,403007
21762,403009,CONSORCIO XTO,403009
21763,403017,CONSORCIO RUTAS TAMBO COLORIDO,403017
21764,403019,CONSORCIO VIAL SAMEGUA,403019
21765,403052,CONSORCIO PITUCANCHA,403052
21766,403060,CONSORCIO SANTA CLEMENCIA,403060
21767,403070,CONSORCIO ANTACOLPA,403070
21768,403140,CONSORCIO SUPERVISOR OCROS,403140
21769,403160,CONSORCIO INGENIERIA ,403160
21770,403167,CONSORCIO VIAL H & A,403167
21771,403195,CONSORCIO HORIZONTE,403195
21772,403213,CONSORCIO MONARCA,403213
21773,403214,CONSORCIO JC&H,403214
21774,403239,CONSORCIO SANTA ROSA,403239
21775,403272,CONSORCIO MONARCA,403272
21776,403284,Consorcio Aulas para el Perú 5,403284
21777,403311,CONSORCIO GEA CONSULTORES,403311
21778,403319,CONSORCIO SALUD HUINCO,403319
21779,403348,CONSORCIO ESCALI,403348
21780,403361,CONSORCIO ALHU,403361
21781,403364,CONSORCIO ALHU,403364
21782,403389,CONSORCIO ACOBAMBILLA,403389
21783,403393,CONSORCIO VIAL ROMERO,403393
21784,403447,CONSORCIO ARA,403447
21785,403448,CONSORCIO SANTA ANA,403448
21786,403453,CONSORCIO YAKU,403453
21787,403460,JOSE,403460
21788,403466,CONSORCIO KILLA,403466
21789,403473,CONSORCIO CONSTRUCTORA Y SERVICIOS CHULLUPATA E.I.R.L. Y CIGRO AVIL E.I.R.L.,403473
21790,403494,ELECTRIC POWER SANTA RITA ,403494
21791,403497,CONSORCIO SANTA ANA,403497
21792,403504,CONSORCIO SINAI CONSULTING GRIUP,403504
21793,403526,CONSORCIO SAN AGUSTIN,403526
21794,403537,ISAC,403537
21795,403542,CONSORCIO SUPERVISOR HUAMANPATA,403542
21796,403543,CONSORCIO MUSGA,403543
21797,403549,CONSORCIO PEC,403549
21798,403557,CONSORCIO ALHU,403557
21799,403558,CONSORCIO SUPERVISOR TOCUYA,403558
21800,403573,CONSORCIO SUPERVISOR SAN PEDRO,403573
21801,403578,CONSORCIO CAM,403578
21802,403580,CONSORCIO CAJAMARCA,403580
21803,403587,CONSORCIO PARIAMARCA CORRALES,403587
21804,403592,CONSORCIO SAN FRANCISCO,403592
21805,403594,CONSORCIO GENERATION INTERNATIONAL,403594
21806,403595,CONSORCIO SUPERVISOR VIAL,403595
21807,403628,CONSORCIO SAN MIGUEL,403628
21808,403664,CONSORCIO JL SEGURIDAD S.R.L - IMPERIO WARI S.A.C,403664
21809,403717,CONSORCIO INVERHFAG,403717
21810,403725,CONSORCIO PARIONA,403725
21811,403727,CONSORCIO VIAL CHAVIN,403727
21812,403741,CONSORCIO EJECUCION GAYAO,403741
21813,403749,CONSORCIO PUERTO ILO,403749
21814,403760,CONSORCIO INGECONSA,403760
21815,403777,CONSORCIO SUPERVISOR HUALLABAMBA,403777
21816,403779,CONSORCIO VIAL ESPITAL,403779
21817,403785,CONSORCIO CRUZ IMPERIAL,403785
21818,403786,CONSORCIO NUEVA EDEN ,403786
21819,403805,CONSORCIO REPÚBLICA DE CHILE,403805
21820,403808,CONSORCIO UNIVERSO,403808
21821,403818,CONSORCIO DIAMANTE,403818
21822,403822,CONSORCIO GISA,403822
21823,403831,CONSORCIO PISCOBAMBA,403831
21824,403836,CONSORCIO MARCABAL,403836
21825,403840,CONSORCIO LA SACILIA,403840
21826,403849,CONSORCIO EDUCATIVO JIREH,403849
21827,403856,PACIFICO,403856
21828,403870,SAN MARTIN DE PORRES,403870
21829,403884,CONSORCIO PAMPA YURAC,403884
21830,403895,CONSORCIO ORIENTE,403895
21831,403908,CONSORCIO VIAL SAN MARCOS,403908
21832,403919,CONSORCIO VICOS,403919
21833,403921,CONSORCIO LOS POZOS,403921
21834,403936,CONSORCIO DON RAMON,403936
21835,403972,CONSORCIO VIAL LAMPA,403972
21836,403975,CONSORCIO GYC,403975
21837,403997,CONSORCIO LENUS & YURACK,403997
21838,404006,CONSORCIO HERRAMIENTAS VES,404006
21839,404011,CONSORCIO VIAL KUELAP,404011
21840,404012,CONSORCIO KIMBIRI,404012
21841,404030,CONSORCIO GYC,404030
21842,404032,CONSORCIO JEDAR,404032
21843,404089,CONSORCIO SUPERVISOR ICOVAS,404089
21844,404092,CONSORCIO AN 111,404092
21845,404103,CONSORCIO EDUCATIVO LLUNCHICATE,404103
21846,404115,CONSORCIO VIAL CHACCARO,404115
21847,404128,CONSORCIO SUPERVISOR RAYMI,404128
21848,404140,CONSORCIO VISTA ALEGRE,404140
21849,404155,CONSORCIO HORIZONTE,404155
21850,404159,CONSORCIO VICTOR RAUL,404159
21851,404160,CONSORCIO SANTA LUCIA ,404160
21852,404183,CONSORCIO SUPERVISOR G&H,404183
21853,404188,CONSORCIO SANTA FE,404188
21854,404217,Consorcio Aulas para el Perú 4,404217
21855,404220,CONSORCIO VIAL PERUCOL,404220
21856,404231,CONSORCIO GUADALUPITO,404231
21857,404239,CONSORCIO SAMBARAY,404239
21858,404244,CONSORCIO CHIA,404244
21859,404253,CONSORCIO H&L,404253
21860,404264,CONSORCIO SUPERVISION LA MORADA,404264
21861,404287,CONSORCIO JRCS AyV,404287
21862,404293,CONSORCIO FLORENCIA,404293
21863,404300,CONSORCIO DYAMET,404300
21864,404322,CONSORCIO HUANUCO,404322
21865,404324,CONSORCIO INVECO,404324
21866,404358,CONSORCIO MANANTIAL PERU,404358
21867,404416,Consorcio Santiago,404416
21868,404429,CONSORCIO NORTE,404429
21869,404445,CONSORCIO GEOCI,404445
21870,404448,EMPRESA DE SERVICIOS DE LIMPIEZA Y SANEAMIENTO AMBIENTAL CAMPITO S.A.C Y SERVICIO DE LIMPIEZA TARAZONA S.A.C,404448
21871,404471,CONSORCIO LIBERTAD,404471
21872,404497,CONSORCIO JALE,404497
21873,404510,CONSORCIO SAN PEDRO,404510
21874,404521,CONSORCIO VIAL CANACU,404521
21875,404523,CONSORCIO CHOSICA,404523
21876,404532,CONSORCIO CELAJES,404532
21877,404534,CONSORCIO 20 DE MAYO,404534
21878,404535,CONSORCIO HUANCABAMBA,404535
21879,404554,CONSORCIO GEMELAS CONSTRUCTOR,404554
21880,404557,CONSORCIO RUMIZAPA,404557
21881,404561,CONSORCIO CAMPO AMOR,404561
21882,404589,CONSORCIO VIAL OBRAS URBANAS,404589
21883,404597,CONSORCIO Q Y MYS,404597
21884,404598,CONSORCIO VIAL QUICHUAY,404598
21885,404603,CONSORCIO ADELINO,404603
21886,404706,CONSORCIO PEDREGAL,404706
21887,404710,CONSORCIO PERU EDUCATIVO ,404710
21888,404728,CONSORCIO CHINGAS,404728
21889,404751,CONSORCIO ADELFA,404751
21890,404780,CONSORCIO SUPERVISOR YUNGA,404780
21891,404781,CONSORCIO CCO,404781
21892,404786,CONSORCIO SUPERVISOR SANCHEZ,404786
21893,404788,AREQUIPA COURIER,404788
21894,404809,CONSORCIO SUPEVISOR HONDA,404809
21895,404822,CONSORCIO SUR F&M,404822
