,CodCte,RucCte,NomCte,CodTipCte
2838,20514761826,20514761826,UNIDAD EJECUTORA 002 INICTEL-UNI,
2839,20514772194,20514772194,HOSPITAL MUNICIPAL LOS OLIVOS,
2840,20514859559,20514859559,SIERRA EXPORTADORA,
2841,20514935590,20514935590,FONDO DE INVERSION EN TELECOMUNICACIONES,
2842,20514964778,20514964778,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,
2843,20515452738,20515452738,PROG.GESTION AMBIENT. Y SOCIAL PARA LOS IMPACTOS INDIRECTOS EN EL CORR. VIAL INTEROC. SUR,
2844,20516129493,20516129493,PROGRAMA NACIONAL DE FORMACION Y CAPACITACION PERMANENTE - UE 112,
2845,20516322064,20516322064,UNIDAD COORDINADORA DE CIENCIA Y TECNOLOGIA - FINCYT,
2846,20516974304,20516974304,RED DE SALUD LIMA CIUDAD - RED LC,
2847,20517348075,20517348075,FONDO PARA LA RECONSTRUCCION INTEGRAL DE LAS ZONAS AFECTADAS POR LOS SISMOS - FORSUR,
2848,20517754499,20517754499,DIRECCION GENERAL DE ELECTRIFICACION RURAL DEL MINISTERIO DE ENERGIA Y MINAS,
2849,20518396332,20518396332,GOBIERNO REGIONAL DE LIMA PROGRAMA DEL GOBIERNO REGIONAL DE LIMA METROPOLITANA,
2850,20518647785,20518647785,PROGRAMA DE APOYO A LA FORMACION PROFESIONAL APROLAB II UE 113,
2851,20519610214,20519610214,MUNICIPALIDAD DISTRITAL DE CORONEL GREGORIO ALBARRACIN LANCHIPA,
2852,20519752515,20519752515,GOBIERNO REGIONAL DE TACNA SEDE CENTRAL,
2853,20519752604,20519752604,GOBIERNO REGIONAL DE MOQUEGUA SEDE CENTRAL,
2854,20519838584,20519838584,GOBIERNO REGIONAL DE MOQUEGUA - UNIDAD DE GESTION EDUCATIVA LOCAL ILO,
2855,20519839807,20519839807,GOBIERNO REGIONAL DE MOQUEGUA - SALUD ILO,
2856,20519907225,20519907225,MUNICIPALIDAD DEL CENTRO POBLADO DE SAN ANTONIO,
2857,20519922453,20519922453,GOBIERNO REGIONAL DE MOQUEGUA - UGEL MARISCAL NIETO,
2858,20519923182,20519923182,GOBIERNO REGIONAL DE MOQUEGUA - PROYECTO ESPECIAL REGIONAL PASTO GRANDE,
2859,20520000411,20520000411,GOBIERNO REGIONAL DE MOQUEGUA ZONA ESPECIAL DE DESARROLLO ILO,
2860,20520557921,20520557921,DIRECCION GENERAL DE GOBIERNO INTERIOR UE 027,
2861,20520594451,20520594451,CENTRO NACIONAL DE PLANEAMIENTO ESTRATEGICO - CEPLAN,
2862,20520640071,20520640071,FUERO MILITAR POLICIAL,
2863,20520686577,20520686577,DIRECCION DE INVESTIGACION CRIMINAL UE 026 PNP,
2864,20520711865,20520711865,AUTORIDAD NACIONAL DEL AGUA,
2865,20521286769,20521286769,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,
2866,20522224783,20522224783,ORGANISMO DE SUPERVISION DE LOS RECURSOS FORESTALES Y DE FAUNA SILVESTRE,
2867,20522449271,20522449271,FABRICA DE ARMAS Y MUNICIONES DEL EJERCITO SAC - FAME SAC,
2868,20522773451,20522773451,AUTORIDAD AUTONOMA DEL SISTEMA ELECTRICO DE TRASPORTE MASIVO DE LIMA Y CALLAO - AATE,
2869,20524246822,20524246822,SISTEMA DE HOSPITALES CHALACOS,
2870,20524413401,20524413401,DIRECCION GENERAL DE MIGRACIONES Y NATURALIZACION,
2871,20524500559,20524500559,DIRECCION ANTIDROGAS DE LA PNP,
2872,20524605903,20524605903,MINISTERIO DE AGRICULTURA-PROGRAMA DE COMPENSACIONES PARA LA COMPETITIVIDAD,
2873,20525480551,20525480551,INSTITUTO DE VIALIDAD MUNICIPAL DE LA PROVINCIA DE HUANCABAMBA,
2874,20525662404,20525662404,GOBIERNO REGIONAL DE PIURA - PROYECTO ESPECIAL DE IRRIGACION HIDROENERGETICO DEL ALTO PIURA,
2875,20525724957,20525724957,INSTITUTO VIAL PROVINCIAL MUNICIPAL DE PAITA,
2876,20525832334,20525832334,GOBIERNO REGIONAL DE PIURA-HOSPITAL DE APOYO I SANTA ROSA PIURA,
2877,20525933441,20525933441,INSTITUTO VIAL PROVINCIAL MUNICIPAL DE AYABACA,
2878,20526012071,20526012071,GOBIERNO REGIONAL DE PIURA - UNIDAD DE GESTION EDUCATIVA LOCAL DE HUANCABAMBA,
2879,20526270364,20526270364,UNIVERSIDAD NACIONAL DE FRONTERA - SULLANA,
2880,20526414978,20526414978,GOBIERNO REGIONAL DE PIURA - UNIDAD DE GESTION EDUCATIVA LOCAL DE MORROPON,
2881,20526417641,20526417641,GOBIERNO REGIONAL DE PIURA - UNIDAD DE GESTION EDUCATIVA LOCAL DE PAITA,
2882,20526468717,20526468717,MANCOMUNIDAD MUNICIPAL DE LA SUBCUENCA DEL RIO CHIPILLICO,
2883,20526489391,20526489391,GOBIERNO REGIONAL DE PIURA - INSTITUTOS SUPERIORES DE EDUCACION PUBLICA REGIONAL DE PIURA,
2884,20526641958,20526641958,MANCOMUNIDAD MUNICIPAL TALLAN,
2885,20526895461,20526895461,SERVICIO DE LIMPIEZA PUBLICA DEL CUSCO - SELIP CUSCO,
2886,20526917295,20526917295,UNIVERSIDAD NACIONAL AMAZONICA DE MADRE DE DIOS,
2887,20527004269,20527004269,GOBIERNO REGIONAL DE APURIMAC - HOSPITAL GUILLERMO DIAZ DE LA VEGA ABANCAY,
2888,20527012016,20527012016,GOBIERNO REGIONAL DE APURIMAC - HOSPITAL SUBREGIONAL DE ANDAHUAYLAS,
2889,20527056579,20527056579,UNIVERSIDAD NACIONAL MICAELA BASTIDAS DE APURIMAC,
2890,20527141762,20527141762,GOBIERNO REGIONAL DE APURIMAC SEDE CENTRAL,
2891,20527143200,20527143200,GOBIERNO REGIONAL DE MADRE DE DIOS SEDE CENTRAL,
2892,20527144516,20527144516,GOBIERNO REGIONAL DE CUSCO - UNIDAD DE GESTION EDUCATIVA LOCAL LA CONVENCION,
2893,20527147612,20527147612,GOBIERNO REGIONAL DE CUSCO SEDE CENTRAL,
2894,20527147965,20527147965,GOBIERNO REGIONAL DE CUSCO - UNIDAD DE GESTION EDUCATIVA QUISPICANCHI,
2895,20527179221,20527179221,GOBIERNO REGIONAL DE CUSCO - UNIDAD EJECUTORA 401:SALUD CANAS CANCHIS ESPINAR,
2896,20527180318,20527180318,GOBIERNO REGIONAL DE CUSCO - HOSPITAL REGIONAL CUSCO,
2897,20527226245,20527226245,INSTITUTO DE VIALIDAD MUNICIPAL DE LA PROVINCIA DE ABANCAY,
2898,20527246947,20527246947,INSTITUTO VIAL PROVINCIAL DE CHINCHEROS,
2899,20527257043,20527257043,INSTITUTO DE VIALIDAD DE LA PROVINCIA DE PARURO,
2900,20527287112,20527287112,GOBIERNO REGIONAL DE CUSCO - UNIDAD EJECUTORA HOSPITAL ANTONIO LORENA,
2901,20527289166,20527289166,GOBIERNO REGIONAL DE CUSCO - RED DE SERVICIOS DE SALUD LA CONVENCION,
2902,20527298661,20527298661,INSTITUTO DE VIALIDAD MUNICIPAL DE LA PROVINCIA DE TAMBOPATA,
2903,20527444516,20527444516,GOBIERNO REGIONAL DE CUSCO-EDUCACION LA CONVENCION,
2904,20527501998,20527501998,SERVICIO MUNICIPAL DE TRANSPORTE ANTA SOCIEDAD ANONIMA CERRADA,
2905,20527693706,20527693706,INSTITUTO DE VIALIDAD MUNICIPAL DE LA PROVINCIA DE CANAS,
2906,20527760314,20527760314,UNIVERSIDAD NACIONAL JOSE MARIA ARGUEDAS,
2907,20528134760,20528134760,GOBIERNO REGIONAL DE LORETO - ORGANISMO PUBLICO INFRAESTRUCTURA PARA LA PRODUCTIVIDAD,
2908,20528292918,20528292918,GOBIERNO REGIONAL DE LORETO-UNIDAD DE GESTION EDUCATIVA LOCAL DATEM DEL MARANON,
2909,20528442154,20528442154,GOBIERNO REGIONAL DE LORETO - RED DE SALUD DATEM DEL MARANON,
2910,20528966901,20528966901,INSTITUTO VIAL PROVINCIAL DE LAURICOCHA,
2911,20528971815,20528971815,INSTITUTO VIAL PROVINCIAL DOS DE MAYO,
2912,20528993037,20528993037,INSTITUTO VIAL PROVINCIAL YAROWILCA,
2913,20529085401,20529085401,MUNICIPALIDAD DISTRITAL DE YACUS,
2914,20529203617,20529203617,INSTITUTO VIAL PROVINCIAL MUNICIPAL DE PUERTO INCA,
2915,20529358220,20529358220,UNIVERSIDAD NACIONAL AUTONOMA DE CHOTA,
2916,20529448059,20529448059,GOBIERNO REGIONAL DE CAJAMARCA - UNIDAD DE GESTION EDUCATIVA LOCAL SAN MARCOS,
2917,20529449705,20529449705,GOBIERNO REGIONAL DE CAJAMARCA - UNIDAD DE GESTION EDUCATIVA LOCAL SAN MIGUEL,
2918,20529467517,20529467517,MANCOMUNIDAD MUNICIPAL DEL NORTE DE LA PROVINCIA DE CELENDIN,
2919,20529629355,20529629355,CORTE SUPERIOR DE JUSTICIA DE CAJAMARCA,
2920,20529672871,20529672871,GOBIERNO REGIONAL DE CAJAMARCA - UNIDAD DE GESTION EDUCATIVA LOCAL SAN PABLO,
2921,20529674814,20529674814,GOBIERNO REGIONAL DE CAJAMARCA - UNIDAD DE GESTION EDUCATIVA LOCAL CELENDIN,
2922,20529675896,20529675896,GOBIERNO REGIONAL DE CAJAMARCA - UNIDAD DE GESTION EDUCATIVA LOCAL CONTUMAZA,
2923,20529808446,20529808446,CORTE SUPERIOR DE JUSTICIA DE PIURA,
2924,20529997401,20529997401,MUNICIPALIDAD DISTRITAL VEINTISEIS DE OCTUBRE,
2925,20530064779,20530064779,GOBIERNO REGIONAL DE PIURA - UNIDAD DE GESTION EDUCATIVA LOCAL HUARMACA,
2926,20530099645,20530099645,MINISTERIO PUBLICO - GERENCIA ADMINISTRATIVA DE PIURA,
2927,20530688390,20530688390,GOBIERNO REGIONAL DE LIMA SEDE CENTRAL,
2928,20530689019,20530689019,GOBIERNO REGIONAL DE ANCASH - SEDE CENTRAL,
2929,20530741207,20530741207,INSTITUTO DE VIALIDAD MUNICIPAL PROVINCIAL DE YUNGAY,
2930,20530764835,20530764835,GOBIERNO REGIONAL DE LIMA - DIRECCION REGIONAL DE EDUCACION DE LIMA PROVINCIAS,
2931,20530784780,20530784780,GOBIERNO REGIONAL DE ANCASH - UNIDAD DE GESTION EDUCATIVA LOCAL DE HUARAZ,
2932,20530944817,20530944817,GOBIERNO REGIONAL DE LIMA - DIRECCION REGIONAL DE AGRICULTURA DE LIMA PROVINCIAS,
2933,20531094973,20531094973,INSTITUTO DE VIALIDAD MUNICIPAL PROVINCIAL DE HUARI,
2934,20531194846,20531194846,MUNICIPALIDAD DISTRITAL DE TINGO DE PONAZA,
2935,20531195141,20531195141,MUNICIPALIDAD DISTRITAL DE PILLUANA,
2936,20531195575,20531195575,MUNICIPALIDAD DISTRITAL DE SHAMBOYACU,
2937,20531271182,20531271182,MUNICIPALIDAD DISTRITAL DE SHAPAJA,
2938,20531272405,20531272405,MUNICIPALIDAD DISTRITAL DE AWAJUN,
2939,20531290306,20531290306,MUNICIPALIDAD DISTRITAL DE BAJO BIAVO,
2940,20531291965,20531291965,MUNICIPALIDAD DISTRITAL DE SHUNTE,
2941,20531292341,20531292341,MUNICIPALIDAD DISTRITAL DE TABALOSOS,
2942,20531296843,20531296843,MUNICIPALIDAD DISTRITAL DE SAN ANTONIO - SAN MARTIN,
2943,20531319991,20531319991,GOBIERNO REGIONAL DE SAN MARTIN - DIRECCION SUB REGIONAL DE SALUD HUALLAGA C.,
2944,20531320060,20531320060,GOBIERNO REGIONAL DE SAN MARTIN-SALUD ALTO MAYO,
2945,20531320574,20531320574,GOBIERNO REGIONAL DE SAN MARTIN - SALUD ALTO HUALLAGA,
2946,20531322275,20531322275,GOBIERNO REGIONAL DE SAN MARTIN - OFICINA ZONAL HUALLAGA CENTRAL,
2947,20531375719,20531375719,MUNICIPALIDAD DISTRITAL DE CHIPURANA,
2948,20531375808,20531375808,GOBIERNO REGIONAL DE SAN MARTIN SEDE CENTRAL,
2949,20531377924,20531377924,MUNICIPALIDAD DISTRITAL DE SAN RAFAEL - BELLAVISTA,
2950,20531421508,20531421508,INSTITUTO DE VIALIDAD MUNICIPAL DE SAN MARTIN,
2951,20531423624,20531423624,GOBIERNO REGIONAL DE SAN MARTIN - DIRECCION REGIONAL DE LA PRODUCCION DE SAN MARTIN,
2952,20531636539,20531636539,GOBIERNO REGIONAL DE ANCASH - RED DE SALUD PACIFICO SUR,
2953,20531652496,20531652496,INSTITUTO VIAL PROVINCIAL MUNICIPAL DE HUARMEY,
2954,20531714513,20531714513,INSTITUTO VIAL PROVINCIAL MUNICIPAL DE CORONGO,
2955,20531716991,20531716991,GOBIERNO REGIONAL DE ANCASH - RED DE SALUD PACIFICO NORTE,
2956,20531873581,20531873581,INSTITUTO VIAL PROVINCIAL MUNICIPAL DE CASMA,
2957,20532070067,20532070067,INSTITUTO VIAL PROVINCIAL MUNICIPAL DEL SANTA,
2958,20532480397,20532480397,GOBIERNO REGIONAL DE MOQUEGUA UNIDAD EJECUTORA SUB REGION DE DESARROLLO ILO NÂº 003,
2959,20532658986,20532658986,GOBIERNO REGIONAL DE MOQUEGUA - HOSPITAL REGIONAL DE MOQUEGUA,
2960,20532702802,20532702802,INSTITUTO DE VIALIDAD MUNICIPAL DE LA PROVINCIA DE MARISCAL NIETO,
2961,20532715700,20532715700,INSTITUTO VIAL PROVINCIAL DE TACNA,
2962,20532828814,20532828814,MANCOMUNIDAD MUNICIPAL INTEGRACION FRONTERIZA COLLPA,
2963,20533025057,20533025057,GOBIERNO REGIONAL DE TACNA - UNIDAD DE GESTION EDUCATIVA LOCAL DE TACNA,
2964,20533037659,20533037659,INSTITUTO VIAL PROVINCIAL MUNICIPAL DE JORGE BASADRE,
2965,20533733485,20533733485,MANCOMUNIDAD MUNICIPAL WARAQ,
2966,20534268832,20534268832,INSTITUTO VIAL PROVINCIAL MUNICIPAL DE HUAYTARA,
2967,20534275707,20534275707,MANCOMUNIDAD MUNICIPAL DE LAS CABEZADAS DEL SUR DE LUCANAS-AYACUCHO,
2968,20534387092,20534387092,MANCOMUNIDAD MUNICIPAL RIO CACHI,
2969,20534455781,20534455781,MANCOMUNIDAD MUNICIPAL LOS ANDES SUR AYACUCHO AREQUIPA,
2970,20534461322,20534461322,MUNICIPALIDAD DISTRITAL DE SAMUGARI,
2971,20534465662,20534465662,GOBIERNO REGIONAL DE ICA - UNIDAD EJECUTORA 304 EDUCACION PALPA,
2972,20534470151,20534470151,MANCOMUNIDAD MUNICIPAL DE LA CUENCA DEL RIO SAN JUAN,
2973,20534489413,20534489413,GOBIERNO REGIONAL DE AYACUCHO - UNIDAD GESTION EDUCATIVA VILCASHUAMAN,
2974,20534750430,20534750430,CORTE SUPERIOR DE JUSTICIA DE ICA,
2975,20534768053,20534768053,GOBIERNO REGIONAL DE AYACUCHO - UNIDAD EJECUTORA RED DE SALUD DE SAN MIGUEL,
2976,20534772166,20534772166,GOBIERNO REGIONAL DE AYACUCHO - UNIDAD EJECUTORA RED DE SALUD DE SAN FRANCISCO,
2977,20534791381,20534791381,GOBIERNO REGIONAL DE ICA - UNIDAD EJECUTORA 407 HOSPITAL DE APOYO PALPA,
2978,20535690643,20535690643,INVERSION PUBLICA SUNAT,
2979,20536902385,20536902385,"SUPERINTENDENCIA DE TRANSPORTE TERRESTRE DE PERSONAS, CARGA Y MERCANCIAS",
2980,20536909126,20536909126,PROYECTO DE MODERNIZACION DE LA GESTION DE LOS RECURSOS HIDRICOS,
2981,20537630222,20537630222,MINISTERIO DE CULTURA,
2982,20538298485,20538298485,CENTRO NACIONAL DE ABASTECIMIENTO DE RECURSOS ESTRATEGICOS EN SALUD,
2983,20538355462,20538355462,RED DE SALUD LIMA ESTE METROPOLITANA,
2984,20538977030,20538977030,ESTACION EXPERIMENTAL AGRARIA VISTA FLORIDA - LAMBAYEQUE,
2985,"20539018834
",20539018834,"MANCOMUNIDAD MUNICIPAL VALLE DE LAS CATARATAS - BONGARÁ - REGIÓN AMAZONAS
",
2986,"20539024133 
",20539024133,"MANCOMUNIDAD MUNICIPAL CHILLAOS-REGION AMAZONAS
",
2987,20539182987,20539182987,GOBIERNO REGIONAL DE LAMBAYEQUE - AUTORIDAD PORTUARIA REGIONAL DE LAMBAYEQUE,
2988,20539219490,20539219490,GOBIERNO REGIONAL DE AMAZONAS - UNIDAD EJECUTORA PROAMAZONAS,
2989,20539321774,20539321774,MANCOMUNIDAD MUNICIPAL DEL VALLE DE LOS VOLCANES,
2990,20539637909,20539637909,GOBIERNO REGIONAL DE MOQUEGUA - SUB REGION DE DESARROLLO GENERAL SANCHEZ CERRO,
2991,20539858077,20539858077,GOBIERNO REGIONAL DE LA LIBERTAD - UGEL 03 UNIDAD EJECUTORA EDUCACION 315 TRUJILLO NOR OESTE,
2992,20539866843,20539866843,GOBIERNO REGIONAL DE LA LIBERTAD - UNIDAD DE GESTION EDUCATIVA LOCAL 01- EL PORVENIR,
2993,20539889622,20539889622,GOBIERNO REGIONAL DE LA LIBERTAD - UNIDAD DE GESTION EDUCATIVA LOCAL 04 TRUJILLO SUR ESTE,
2994,20539910842,20539910842,GOBIERNO REGIONAL DE LA LIBERTAD - UNIDAD EJECUTORA EDUCACION 314 - LA ESPERANZA,
2995,20539961919,20539961919,MINISTERIO PUBLICO - GERENCIA ADMINISTRATIVA DE LA LIBERTAD,
2996,20541182528,20541182528,INSTITUTO VIAL PROVINCIAL DE MAYNAS,
2997,20541342312,20541342312,INSTITUTO VIAL PROVINCIAL DE YAULI LA OROYA,
2998,20541358669,20541358669,INSTITUTO VIAL PROVINCIAL DE CHURCAMPA,
2999,20541376136,20541376136,MUNICIPALIDAD DISTRITAL DE COSME,
3000,20541399004,20541399004,INSTITUTO VIAL PROVINCIAL MUNICIPAL DE TARMA,
3001,20541487477,20541487477,GOBIERNO REGIONAL DE HUANCAVELICA - EDUCACION UGEL ANGARAES,
3002,20541595440,20541595440,MANCOMUNIDAD MUNICIPAL USCOVILCA ACOBAMBA - HUANCAVELICA,
3003,20541661418,20541661418,INSTITUTO VIAL PROVINCIAL MUNICIPALIDAD DE PALLASCA,
3004,20541763849,20541763849,CORTE SUPERIOR DE JUSTICIA DEL SANTA,
3005,20542003317,20542003317,INSTITUTO VIAL PROVINCIAL MUNICIPAL DE AIJA,
3006,20542003821,20542003821,INSTITUTO VIAL PROVINCIAL MUNICIPAL DE POMABAMBA,
3007,20542068281,20542068281,UNIVERSIDAD NACIONAL DE BARRANCA,
3008,20542176688,20542176688,INSTITUTO VIAL PROVINCIAL MUNICIPAL DE BARRANCA,
3009,20542206935,20542206935,GOBIERNO REGIONAL DE SAN MARTIN - UNIDAD DE GESTION EDUCATIVA LOCAL DE RIOJA,
3010,20542249669,20542249669,ESTACION EXPERIMENTAL AGRARIA EL PORVENIR - SAN MARTIN,
3011,20542260476,20542260476,CORTE SUPERIOR DE JUSTICIA DE SAN MARTIN,
3012,20542311305,20542311305,GOBIERNO REGIONAL DE SAN MARTIN - UNIDAD DE GESTION EDUCATIVA LOCAL LAMAS,
3013,20542419921,20542419921,GOBIERNO REGIONAL DE HUANUCO - UNIDAD EJECUTORA 305 EDUCACION UGEL HUAMALIES,
3014,20542420261,20542420261,GOBIERNO REGIONAL DE HUANUCO - UNIDAD EJECUTORA 306 EDUCACION UGEL PUERTO INCA,
3015,20542421585,20542421585,GOBIERNO REGIONAL DE HUANUCO - UNIDAD EJECUTORA 304 EDUCACION UGEL PACHITEA,
3016,20542495945,20542495945,MANCOMUNIDAD MUNICIPAL SALHUANA,
3017,20542575621,20542575621,GOBIERNO REGIONAL DE PASCO - UNIDAD DE GESTION EDUCATIVA LOCAL PASCO,
3018,20543026574,20543026574,GOBIERNO REGIONAL DEL CALLAO - COMITE DE ADMINISTRACION DEL FONDO EDUCATIVO DEL CALLAO,
3019,20543891755,20543891755,"CENTRO NACIONAL DE ESTIMACION, PREVENCION Y REDUCCION DEL RIESGO DE DESASTRES",
3020,20544005864,20544005864,GOBIERNO REGIONAL DE LIMA - RED DE SALUD DE HUAROCHIRI,
3021,20545565359,20545565359,MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,
3022,20546303951,20546303951,CORTE SUPERIOR DE JUSTICIA DE LIMA,
3023,20546369383,20546369383,COLEGIO MAYOR SECUNDARIO PRESIDENTE DEL PERU,
3024,20546537782,20546537782,PROGRAMA NACIONAL CUNA MAS,
3025,20546677444,20546677444,UNIDAD EJECUTORA 003:PROGRAMA MODERNIZACION DEL SISTEMA DE ADMINISTRACION DE JUSTICIA,
3026,20546736718,20546736718,FONDO INTANGIBLE SOLIDARIO DE SALUD,
3027,20546798152,20546798152,PROGRAMA NACIONAL DE BECAS Y CREDITO EDUCATIVO,
3028,20546871330,20546871330,UNIDAD EJECUTORA 002 CONSERVACION DE BOSQUES,
3029,20547199066,20547199066,MEF - SECRETARIA TECNICA DE APOYO A LA COMISION AD HOC CREADA POR LA LEY 29625,
3030,20547581971,20547581971,MANCOMUNIDAD MUNICIPAL DE LA CUENCA VALLE DE LURIN,
3031,20547960051,20547960051,PROGRAMA NACIONAL DE ASISTENCIA SOLIDARIA PENSION 65,
3032,20548776920,20548776920,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,
3033,20548938687,20548938687,MANCOMUNIDAD MUNICIPAL DEL VALLE SANTA EULALIA,
3034,20550154065,20550154065,PROGRAMA NACIONAL DE ALIMENTACION ESCOLAR QALI WARMA,
3035,20550310539,20550310539,CORTE SUPERIOR DE JUSTICIA DEL CALLAO,
3036,20550734223,20550734223,CORTE SUPERIOR DE JUSTICIA DE LIMA NORTE,
3037,20550992940,20550992940,GOBIERNO REGIONAL DEL CALLAO - UNIDAD EJECUTORA 403 HOSPITAL DE VENTANILLA,
3038,20551054722,20551054722,UNIDAD DE GESTION DE LUCHA CONTRA LAS DROGAS,
3039,20551178294,20551178294,"SISTEMA NACIONAL DE EVALUACION, ACREDITACION Y CERTIFICACION DE LA CALIDAD EDUCATIVA",
3040,20551239692,20551239692,SUPERINTENDENCIA NACIONAL DE MIGRACIONES,
3041,20551322590,20551322590,UNIDAD EJECUTORA 003 GESTION INTEGRAL DE LA CALIDAD AMBIENTAL,
3042,20551553729,20551553729,UNIDAD EJECUTORA 140 HOSPITAL DE HUAYCAN,
3043,20551592031,20551592031,SECRETARIA DE SEGURIDAD Y DEFENSA NACIONAL,
3044,20551964940,20551964940,"SUPERINTENDENCIA NACIONAL DE CONTROL DE SERVICIOS SEGURIDAD,ARMAS,MUNICIONES Y EXPLOSIVOS USO CIVIL",
3045,20552044208,20552044208,OFICINA NACIONAL DE GOBIERNO INTERIOR,
3046,20552196725,20552196725,INSTITUTO NACIONAL DE SALUD DEL NINO - SAN BORJA,
3047,20552329032,20552329032,MEJORAMIENTO DE LA CALIDAD DE LA EDUCACION BASICA Y SUPERIOR,
3048,20552560711,20552560711,UNIDAD EJECUTORA 003: FOMENTO AL CONSUMO HUMANO DIRECTO - A COMER PESCADO,
3049,20552649967,20552649967,PROYECTO ESPECIAL JUNTAS DE GOBERNADORES BM/FMI - 2015 PERU,
3050,20552773463,20552773463,MEJORAMIENTO DE LA CALIDAD DE LA EDUCACION SUPERIOR,
3051,20554841555,20554841555,FONDO NACIONAL DE DESARROLLO CIENTIFICO Y DE INNOVACION TECNOLOGICA,
3052,20555195444,20555195444,SUPERINTENDENCIA NACIONAL DE FISCALIZACION LABORAL,
3053,20555533943,20555533943,UNIDAD EJECUTORA 120 PROGRAMA NACIONAL DE DOTACION DE MATERIALES EDUCATIVOS,
3054,20555989912,20555989912,IAFAS DE LA MARINA DE GUERRA DEL PERU,
3055,20556048861,20556048861,POLICIA NACIONAL DEL PERU - DIRECCION EJECUTIVA ANTIDROGAS,
3056,20556082023,20556082023,RED DE SALUD LIMA NORTE IV,
3057,20556097055,20556097055,SERVICIO NACIONAL DE CERTIFICACION AMBIENTAL PARA LAS INVERSIONES SOSTENIBLES,
3058,20556118079,20556118079,POLICIA NACIONAL DEL PERU - DIRECCION EJECUTIVA DE INVESTIGACION CRIMINAL Y APOYO A LA JUSTICIA,
3059,20556150983,20556150983,COMISION NACIONAL DE BIENES INCAUTADOS - CONABI,
3060,20556512303,20556512303,UNIDAD EJECUTORA 008:PROYECTOS ESPECIALES DEL PLIEGO 003 - MINISTERIO DE CULTURA,
3061,20556705446,20556705446,MANCOMUNIDAD MUNICIPAL LIMA SUR,
3062,20556939781,20556939781,AGENCIA DE COMPRAS DE LAS FUERZAS ARMADAS,
3063,20557424131,20557424131,INSTITUTO DE GESTION DE SERVICIOS DE SALUD,
3064,20557789732,20557789732,MANCOMUNIDAD REGIONAL DE LOS ANDES APURIMAC-AYACUCHO-HUANCAVELICA,
3065,20559168883,20559168883,MANCOMUNIDAD MUNICIPAL MARGEN DERECHA DE CAYLLOMA,
3066,20561164437,20561164437,UNIVERSIDAD NACIONAL INTERCULTURAL FABIOLA SALAZAR LEGUIA DE BAGUA,
3067,20562836927,20562836927,SERVICIO NACIONAL FORESTAL Y DE FAUNA SILVESTRE,
3068,20563198240,20563198240,OFICINA GENERAL DE INFRAESTRUCTURA,
3069,20563395746,20563395746,PROGRAMA NACIONAL DE INNOVACION AGRARIA- PNIA,
3070,20564175596,20564175596,GOBIERNO REGIONAL DE APURIMAC - UNIDAD EJECUTORA 308 EDUCACION ANTABAMBA,
3071,20564239233,20564239233,GOBIERNO REGIONAL DE CUSCO - UNIDAD DE GESTION EDUCATIVA ESPINAR,
3072,20564242889,20564242889,GOBIERNO REGIONAL DE CUSCO - UNIDAD EJECUTORA 309 EDUCACION PAUCARTAMBO,
3073,20564325741,20564325741,UNIVERSIDAD NACIONAL INTERCULTURAL DE QUILLABAMBA,
3074,20564327019,20564327019,GOBIERNO REGIONAL DE APURIMAC - UNIDAD EJECUTORA GERENCIA SUB REGIONAL DE COTABAMBAS,
3075,20564356116,20564356116,GOBIERNO REGIONAL DE CUSCO - UNIDAD EJECUTORA 408 HOSPITAL DE ESPINAR,
3076,20564387003,20564387003,GOBIERNO REGIONAL DE CUSCO-UNIDAD EJECUTORA 311 UGEL CALCA,
3077,20564490271,20564490271,GOBIERNO REGIONAL DEL CUSCO-UNIDAD DE GESTION EDUCATIVA LOCAL CUSCO,
3078,20565232356,20565232356,MUNICIPALIDAD DISTRITAL DE MI PERU,
3079,20565423372,20565423372,ORGANISMO TECNICO DE LA ADMINISTRACION DE SERVICIOS DE SANEAMIENTO,
3080,20565429656,20565429656,ORGANISMO NACIONAL DE SANIDAD PESQUERA,
3081,20565526694,20565526694,PROGRAMA NACIONAL DE INNOVACION PARA LA COMPETITIVIDAD Y PRODUCTIVIDAD,
3082,20565536061,20565536061,UNIDAD EJECUTORA 004 GESTION DE LOS RECURSOS NATURALES,
3083,20566057388,20566057388,"PROGRAMA DE DESARROLLO FORESTAL SOSTENIBLE,INCLUSIVO Y COMPETITIVO EN LA AMAZONIA PERUANA",
3084,20567286780,20567286780,MUNICIPALIDAD PROVINCIAL DE PUTUMAYO,
3085,20567286941,20567286941,MUNICIPALIDAD DISTRITAL DE ROSA PANDURO,
3086,20567287085,20567287085,MUNICIPALIDAD DISTRITAL DE YAGUAS,
3087,20568015534,20568015534,INSTITUTO VIAL PROVINCIAL MUNICIPAL DE CASTROVIRREYNA,
3088,20568019521,20568019521,UNIVERSIDAD NACIONAL INTERCULTURAL DE LA SELVA CENTRAL JUAN SANTOS ATAHUALPA,
3089,20568023120,20568023120,MANCOMUNIDAD MUNICIPAL QAPAQ NAN,
3090,20568198272,20568198272,CORTE SUPERIOR DE JUSTICIA DE JUNIN,
