,CodProSel,CodPip,FacProSel,DesProSel,TipProSel,FecProSel
41260,80651,2491439,,Fecha de Suscripcion de Contrato,ACTUALIZADA,2/10/2020
41261,80652,2491439,,Fecha de Integracion de Bases,ACTUALIZADA,7/10/2020
41262,80653,2491439,,Fecha de Buena Pro,ACTUALIZADA,20/10/2020
41263,80654,2491445,INTANGIBLES,Fecha de Actuaciones Preparatorias,PROGRAMADA,15/03/2021
41264,80655,2491445,INTANGIBLES,Fecha de Convocatoria,PROGRAMADA,17/03/2021
41265,80656,2491445,INTANGIBLES,Fecha de Integracion de Bases,PROGRAMADA,22/03/2021
41266,80657,2491445,INTANGIBLES,Fecha de Buena Pro,PROGRAMADA,26/03/2021
41267,80658,2491445,INTANGIBLES,Fecha de Suscripcion de Contrato,PROGRAMADA,29/03/2021
41268,80659,2491445,INTANGIBLES,Fecha de Integracion de Bases,ACTUALIZADA,
41269,80660,2491445,INTANGIBLES,Fecha de Suscripcion de Contrato,ACTUALIZADA,
41270,80661,2491445,INTANGIBLES,Fecha de Convocatoria,ACTUALIZADA,
41271,80662,2491445,INTANGIBLES,Fecha de Buena Pro,ACTUALIZADA,
41272,80663,2491445,INTANGIBLES,Fecha de Actuaciones Preparatorias,ACTUALIZADA,
41273,80664,2491485,,Fecha de Actuaciones Preparatorias,PROGRAMADA,30/09/2020
41274,80665,2491485,,Fecha de Convocatoria,PROGRAMADA,30/09/2020
41275,80666,2491485,,Fecha de Integracion de Bases,PROGRAMADA,30/09/2020
41276,80667,2491485,,Fecha de Buena Pro,PROGRAMADA,30/09/2020
41277,80668,2491485,,Fecha de Suscripcion de Contrato,PROGRAMADA,30/09/2020
41278,80669,2491485,,Fecha de Convocatoria,ACTUALIZADA,30/09/2020
41279,80670,2491485,,Fecha de Actuaciones Preparatorias,ACTUALIZADA,30/09/2020
41280,80671,2491485,,Fecha de Suscripcion de Contrato,ACTUALIZADA,30/09/2020
41281,80672,2491485,,Fecha de Buena Pro,ACTUALIZADA,30/09/2020
41282,80673,2491485,,Fecha de Integracion de Bases,ACTUALIZADA,30/09/2020
41283,80674,2491497,,Fecha de Actuaciones Preparatorias,PROGRAMADA,10/08/2020
41284,80675,2491497,,Fecha de Convocatoria,PROGRAMADA,15/08/2020
41285,80676,2491497,,Fecha de Integracion de Bases,PROGRAMADA,24/08/2020
41286,80677,2491497,,Fecha de Buena Pro,PROGRAMADA,27/08/2020
41287,80678,2491497,,Fecha de Suscripcion de Contrato,PROGRAMADA,5/09/2020
41288,80679,2491497,,Fecha de Suscripcion de Contrato,ACTUALIZADA,
41289,80680,2491497,,Fecha de Actuaciones Preparatorias,ACTUALIZADA,
41290,80681,2491497,,Fecha de Integracion de Bases,ACTUALIZADA,
41291,80682,2491497,,Fecha de Convocatoria,ACTUALIZADA,
41292,80683,2491497,,Fecha de Buena Pro,ACTUALIZADA,
41293,80684,2491503,INFRAESTRUCTURA,Fecha de Actuaciones Preparatorias,PROGRAMADA,12/04/2021
41294,80685,2491503,INFRAESTRUCTURA,Fecha de Convocatoria,PROGRAMADA,19/04/2021
41295,80686,2491503,INFRAESTRUCTURA,Fecha de Integracion de Bases,PROGRAMADA,22/04/2021
41296,80687,2491503,INFRAESTRUCTURA,Fecha de Buena Pro,PROGRAMADA,27/04/2021
41297,80688,2491503,INFRAESTRUCTURA,Fecha de Suscripcion de Contrato,PROGRAMADA,30/04/2021
41298,80689,2491503,INFRAESTRUCTURA,Fecha de Integracion de Bases,ACTUALIZADA,
41299,80690,2491503,INFRAESTRUCTURA,Fecha de Suscripcion de Contrato,ACTUALIZADA,
41300,80691,2491503,INFRAESTRUCTURA,Fecha de Actuaciones Preparatorias,ACTUALIZADA,
41301,80692,2491503,INFRAESTRUCTURA,Fecha de Convocatoria,ACTUALIZADA,
41302,80693,2491503,INFRAESTRUCTURA,Fecha de Buena Pro,ACTUALIZADA,
41303,80694,2491557,INTANGIBLES,Fecha de Actuaciones Preparatorias,PROGRAMADA,1/03/2021
41304,80695,2491557,INTANGIBLES,Fecha de Convocatoria,PROGRAMADA,8/03/2021
41305,80696,2491557,INTANGIBLES,Fecha de Integracion de Bases,PROGRAMADA,15/03/2021
41306,80697,2491557,INTANGIBLES,Fecha de Buena Pro,PROGRAMADA,22/03/2021
41307,80698,2491557,INTANGIBLES,Fecha de Suscripcion de Contrato,PROGRAMADA,29/03/2021
41308,80699,2491557,INTANGIBLES,Fecha de Convocatoria,ACTUALIZADA,
41309,80700,2491557,INTANGIBLES,Fecha de Actuaciones Preparatorias,ACTUALIZADA,
41310,80701,2491557,INTANGIBLES,Fecha de Buena Pro,ACTUALIZADA,
41311,80702,2491557,INTANGIBLES,Fecha de Suscripcion de Contrato,ACTUALIZADA,
41312,80703,2491557,INTANGIBLES,Fecha de Integracion de Bases,ACTUALIZADA,
41313,80728,2478572,INFRAESTRUCTURA,Fecha de Buena Pro,ACTUALIZADA,
41314,80729,2478572,INFRAESTRUCTURA,Fecha de Integracion de Bases,ACTUALIZADA,
41315,80730,2478595,EQUIPAMIENTO,Fecha de Actuaciones Preparatorias,PROGRAMADA,1/02/2021
41316,80731,2478595,EQUIPAMIENTO,Fecha de Convocatoria,PROGRAMADA,1/03/2021
41317,80732,2478595,EQUIPAMIENTO,Fecha de Integracion de Bases,PROGRAMADA,15/03/2021
41318,80733,2478595,EQUIPAMIENTO,Fecha de Buena Pro,PROGRAMADA,30/04/2021
41319,80734,2478595,EQUIPAMIENTO,Fecha de Suscripcion de Contrato,PROGRAMADA,1/05/2021
41320,80735,2478595,EQUIPAMIENTO,Fecha de Suscripcion de Contrato,ACTUALIZADA,
41321,80736,2478595,EQUIPAMIENTO,Fecha de Actuaciones Preparatorias,ACTUALIZADA,
41322,80737,2478595,EQUIPAMIENTO,Fecha de Buena Pro,ACTUALIZADA,
41323,80738,2478595,EQUIPAMIENTO,Fecha de Integracion de Bases,ACTUALIZADA,
41324,80739,2478595,EQUIPAMIENTO,Fecha de Convocatoria,ACTUALIZADA,
41325,80740,2478608,INFRAESTRUCTURA,Fecha de Integracion de Bases,PROGRAMADA,1/06/2020
41326,80741,2478608,INFRAESTRUCTURA,Fecha de Actuaciones Preparatorias,PROGRAMADA,1/06/2020
41327,80742,2478608,INFRAESTRUCTURA,Fecha de Convocatoria,PROGRAMADA,1/06/2020
41328,80743,2478608,INFRAESTRUCTURA,Fecha de Suscripcion de Contrato,PROGRAMADA,5/06/2020
41329,80744,2478608,INFRAESTRUCTURA,Fecha de Buena Pro,PROGRAMADA,5/06/2020
41330,80745,2478608,INFRAESTRUCTURA,Fecha de Convocatoria,ACTUALIZADA,3/08/2020
41331,80746,2478608,INFRAESTRUCTURA,Fecha de Actuaciones Preparatorias,ACTUALIZADA,3/08/2020
41332,80747,2478608,INFRAESTRUCTURA,Fecha de Integracion de Bases,ACTUALIZADA,3/08/2020
41333,80748,2478608,INFRAESTRUCTURA,Fecha de Suscripcion de Contrato,ACTUALIZADA,7/08/2020
41334,80749,2478608,INFRAESTRUCTURA,Fecha de Buena Pro,ACTUALIZADA,7/08/2020
41335,80760,2478661,,Fecha de Actuaciones Preparatorias,PROGRAMADA,11/10/2020
41336,80761,2478661,,Fecha de Convocatoria,PROGRAMADA,17/11/2020
41337,80762,2478661,,Fecha de Suscripcion de Contrato,PROGRAMADA,24/11/2020
41338,80763,2478661,,Fecha de Buena Pro,PROGRAMADA,24/11/2020
41339,80764,2478661,,Fecha de Integracion de Bases,PROGRAMADA,24/11/2020
41340,80765,2478661,,Fecha de Actuaciones Preparatorias,ACTUALIZADA,11/10/2020
41341,80766,2478661,,Fecha de Convocatoria,ACTUALIZADA,17/11/2020
41342,80767,2478661,,Fecha de Suscripcion de Contrato,ACTUALIZADA,24/11/2020
41343,80768,2478661,,Fecha de Integracion de Bases,ACTUALIZADA,24/11/2020
41344,80769,2478661,,Fecha de Buena Pro,ACTUALIZADA,24/11/2020
41345,80770,2478668,INFRAESTRUCTURA NATURAL,Fecha de Actuaciones Preparatorias,PROGRAMADA,11/01/2020
41346,80771,2478668,INFRAESTRUCTURA NATURAL,Fecha de Convocatoria,PROGRAMADA,12/02/2020
41347,80772,2478668,INFRAESTRUCTURA NATURAL,Fecha de Integracion de Bases,PROGRAMADA,20/02/2020
41348,80773,2478668,INFRAESTRUCTURA NATURAL,Fecha de Buena Pro,PROGRAMADA,9/03/2020
41349,80774,2478668,INFRAESTRUCTURA NATURAL,Fecha de Actuaciones Preparatorias,ACTUALIZADA,
41350,80775,2478668,INFRAESTRUCTURA NATURAL,Fecha de Integracion de Bases,ACTUALIZADA,
41351,80776,2478668,INFRAESTRUCTURA NATURAL,Fecha de Convocatoria,ACTUALIZADA,
41352,80777,2478668,INFRAESTRUCTURA NATURAL,Fecha de Buena Pro,ACTUALIZADA,
41353,80778,2478711,INFRAESTRUCTURA,Fecha de Actuaciones Preparatorias,PROGRAMADA,1/07/2020
41354,80779,2478711,INFRAESTRUCTURA,Fecha de Convocatoria,PROGRAMADA,15/07/2020
41355,80780,2478711,INFRAESTRUCTURA,Fecha de Integracion de Bases,PROGRAMADA,31/08/2020
41356,80781,2478711,INFRAESTRUCTURA,Fecha de Buena Pro,PROGRAMADA,15/09/2020
41357,80782,2478711,INFRAESTRUCTURA,Fecha de Suscripcion de Contrato,PROGRAMADA,28/09/2020
41358,80783,2478711,INFRAESTRUCTURA,Fecha de Actuaciones Preparatorias,ACTUALIZADA,10/07/2020
41359,80784,2478711,INFRAESTRUCTURA,Fecha de Convocatoria,ACTUALIZADA,27/07/2020
41360,80785,2478711,INFRAESTRUCTURA,Fecha de Integracion de Bases,ACTUALIZADA,18/09/2020
41361,80786,2478711,INFRAESTRUCTURA,Fecha de Buena Pro,ACTUALIZADA,24/09/2020
41362,80787,2478711,INFRAESTRUCTURA,Fecha de Suscripcion de Contrato,ACTUALIZADA,5/10/2020
41363,80788,2478741,,Fecha de Actuaciones Preparatorias,PROGRAMADA,31/08/2020
41364,80789,2478741,,Fecha de Actuaciones Preparatorias,ACTUALIZADA,31/08/2020
41365,80790,2478749,,Fecha de Actuaciones Preparatorias,PROGRAMADA,18/09/2020
41366,80791,2478749,,Fecha de Convocatoria,PROGRAMADA,22/09/2020
41367,80792,2478749,,Fecha de Integracion de Bases,PROGRAMADA,30/09/2020
41368,80793,2478749,,Fecha de Buena Pro,PROGRAMADA,13/10/2020
41369,80794,2478749,,Fecha de Suscripcion de Contrato,PROGRAMADA,30/10/2020
41370,80795,2478749,,Fecha de Actuaciones Preparatorias,ACTUALIZADA,18/09/2020
41371,80796,2478749,,Fecha de Convocatoria,ACTUALIZADA,22/09/2020
41372,80797,2478749,,Fecha de Integracion de Bases,ACTUALIZADA,30/09/2020
41373,80798,2478749,,Fecha de Buena Pro,ACTUALIZADA,13/10/2020
41374,80799,2478749,,Fecha de Suscripcion de Contrato,ACTUALIZADA,30/10/2020
41375,80810,2478841,INFRAESTRUCTURA,Fecha de Actuaciones Preparatorias,PROGRAMADA,3/01/2020
41376,80811,2478841,INFRAESTRUCTURA,Fecha de Actuaciones Preparatorias,ACTUALIZADA,16/06/2020
41377,80812,2478854,SUFICIENTES EQUIPOS Y MOBILIARIOS PARA LA PRESTACION DE SERVICIO DE SALUD,Fecha de Actuaciones Preparatorias,PROGRAMADA,14/08/2020
41378,80813,2478854,SUFICIENTES EQUIPOS Y MOBILIARIOS PARA LA PRESTACION DE SERVICIO DE SALUD,Fecha de Convocatoria,PROGRAMADA,14/09/2020
41379,80814,2478854,SUFICIENTES EQUIPOS Y MOBILIARIOS PARA LA PRESTACION DE SERVICIO DE SALUD,Fecha de Integracion de Bases,PROGRAMADA,18/09/2020
41380,80815,2478854,SUFICIENTES EQUIPOS Y MOBILIARIOS PARA LA PRESTACION DE SERVICIO DE SALUD,Fecha de Buena Pro,PROGRAMADA,24/09/2020
41381,80816,2478854,SUFICIENTES EQUIPOS Y MOBILIARIOS PARA LA PRESTACION DE SERVICIO DE SALUD,Fecha de Suscripcion de Contrato,PROGRAMADA,20/10/2020
41382,80817,2482053,,Fecha de Buena Pro,PROGRAMADA,18/11/2020
41383,80818,2482053,,Fecha de Suscripcion de Contrato,PROGRAMADA,30/11/2020
41384,80819,2482053,,Fecha de Convocatoria,ACTUALIZADA,
41385,80820,2482053,,Fecha de Integracion de Bases,ACTUALIZADA,
41386,80821,2482053,,Fecha de Suscripcion de Contrato,ACTUALIZADA,
41387,80822,2482053,,Fecha de Actuaciones Preparatorias,ACTUALIZADA,
41388,80823,2482053,,Fecha de Buena Pro,ACTUALIZADA,
41389,80824,2482058,,Fecha de Actuaciones Preparatorias,PROGRAMADA,12/10/2020
41390,80825,2482058,,Fecha de Convocatoria,PROGRAMADA,30/10/2020
41391,80826,2482058,,Fecha de Integracion de Bases,PROGRAMADA,10/11/2020
41392,80827,2482058,,Fecha de Buena Pro,PROGRAMADA,18/11/2020
41393,80828,2482058,,Fecha de Suscripcion de Contrato,PROGRAMADA,30/11/2020
41394,80829,2482058,,Fecha de Convocatoria,ACTUALIZADA,
41395,80830,2482058,,Fecha de Buena Pro,ACTUALIZADA,
41396,80831,2482058,,Fecha de Actuaciones Preparatorias,ACTUALIZADA,
41397,80832,2482058,,Fecha de Suscripcion de Contrato,ACTUALIZADA,
41398,80833,2482058,,Fecha de Integracion de Bases,ACTUALIZADA,
41399,80834,2482080,,Fecha de Actuaciones Preparatorias,PROGRAMADA,12/10/2020
41400,80835,2482080,,Fecha de Convocatoria,PROGRAMADA,30/10/2020
41401,80836,2482080,,Fecha de Integracion de Bases,PROGRAMADA,26/11/2020
41402,80837,2482080,,Fecha de Buena Pro,PROGRAMADA,7/12/2020
41403,80838,2482080,,Fecha de Suscripcion de Contrato,PROGRAMADA,5/01/2021
41404,80839,2482080,,Fecha de Integracion de Bases,ACTUALIZADA,
41405,80840,2482080,,Fecha de Suscripcion de Contrato,ACTUALIZADA,
41406,80841,2482080,,Fecha de Convocatoria,ACTUALIZADA,
41407,80842,2482080,,Fecha de Buena Pro,ACTUALIZADA,
41408,80843,2482080,,Fecha de Actuaciones Preparatorias,ACTUALIZADA,
41409,80844,2482084,ADECUADA CAPACITACION A LOS USUARIOS,Fecha de Actuaciones Preparatorias,PROGRAMADA,6/10/2020
41410,80845,2482084,ADECUADA CAPACITACION A LOS USUARIOS,Fecha de Convocatoria,PROGRAMADA,15/10/2020
41411,80846,2482084,ADECUADA CAPACITACION A LOS USUARIOS,Fecha de Integracion de Bases,PROGRAMADA,20/10/2020
41412,80847,2482084,ADECUADA CAPACITACION A LOS USUARIOS,Fecha de Buena Pro,PROGRAMADA,26/10/2020
41413,80848,2482084,ADECUADA CAPACITACION A LOS USUARIOS,Fecha de Suscripcion de Contrato,PROGRAMADA,2/11/2020
41414,80849,2482084,ADECUADA CAPACITACION A LOS USUARIOS,Fecha de Integracion de Bases,ACTUALIZADA,
41415,80850,2482084,ADECUADA CAPACITACION A LOS USUARIOS,Fecha de Actuaciones Preparatorias,ACTUALIZADA,
41416,80851,2482084,ADECUADA CAPACITACION A LOS USUARIOS,Fecha de Suscripcion de Contrato,ACTUALIZADA,
41417,80852,2482084,ADECUADA CAPACITACION A LOS USUARIOS,Fecha de Buena Pro,ACTUALIZADA,
41418,80853,2482084,ADECUADA CAPACITACION A LOS USUARIOS,Fecha de Convocatoria,ACTUALIZADA,
41419,80854,2482088,servicio deportivo y recreativo (I ETAPA),Fecha de Actuaciones Preparatorias,PROGRAMADA,12/08/2020
41420,80855,2482088,servicio deportivo y recreativo (I ETAPA),Fecha de Convocatoria,PROGRAMADA,19/08/2020
41421,80856,2482088,servicio deportivo y recreativo (I ETAPA),Fecha de Integracion de Bases,PROGRAMADA,26/08/2020
41422,80857,2482088,servicio deportivo y recreativo (I ETAPA),Fecha de Buena Pro,PROGRAMADA,1/09/2020
41423,80858,2482088,servicio deportivo y recreativo (I ETAPA),Fecha de Suscripcion de Contrato,PROGRAMADA,6/10/2020
41424,80859,2482088,servicio deportivo y recreativo (I ETAPA),Fecha de Actuaciones Preparatorias,ACTUALIZADA,12/08/2020
41425,80860,2482088,servicio deportivo y recreativo (I ETAPA),Fecha de Convocatoria,ACTUALIZADA,19/08/2020
41426,80861,2482088,servicio deportivo y recreativo (I ETAPA),Fecha de Integracion de Bases,ACTUALIZADA,26/08/2020
41427,80862,2482088,servicio deportivo y recreativo (I ETAPA),Fecha de Buena Pro,ACTUALIZADA,1/09/2020
41428,80863,2482088,servicio deportivo y recreativo (I ETAPA),Fecha de Suscripcion de Contrato,ACTUALIZADA,6/10/2020
41429,80864,2482101,,Fecha de Suscripcion de Contrato,PROGRAMADA,27/10/2020
41430,80865,2482101,,Fecha de Actuaciones Preparatorias,PROGRAMADA,3/11/2020
41431,80866,2482101,,Fecha de Convocatoria,PROGRAMADA,25/11/2020
41432,80867,2482101,,Fecha de Integracion de Bases,PROGRAMADA,30/11/2020
41433,80868,2482101,,Fecha de Buena Pro,PROGRAMADA,4/12/2020
41434,80869,2482101,,Fecha de Convocatoria,ACTUALIZADA,
41435,80870,2482101,,Fecha de Buena Pro,ACTUALIZADA,
41436,80871,2482101,,Fecha de Suscripcion de Contrato,ACTUALIZADA,
41437,80872,2482101,,Fecha de Integracion de Bases,ACTUALIZADA,
41438,80873,2482101,,Fecha de Actuaciones Preparatorias,ACTUALIZADA,
41439,80874,2482145,,Fecha de Actuaciones Preparatorias,PROGRAMADA,21/09/2020
41440,80875,2482145,,Fecha de Convocatoria,PROGRAMADA,28/09/2020
41441,80876,2482145,,Fecha de Integracion de Bases,PROGRAMADA,16/10/2020
41442,80877,2482145,,Fecha de Buena Pro,PROGRAMADA,22/10/2020
41443,80878,2482145,,Fecha de Suscripcion de Contrato,PROGRAMADA,2/11/2020
41444,80879,2482145,,Fecha de Integracion de Bases,ACTUALIZADA,
41445,80880,2482145,,Fecha de Actuaciones Preparatorias,ACTUALIZADA,
41446,80881,2482145,,Fecha de Buena Pro,ACTUALIZADA,
41447,80882,2482145,,Fecha de Convocatoria,ACTUALIZADA,
41448,80883,2482145,,Fecha de Suscripcion de Contrato,ACTUALIZADA,
41449,80894,2482214,RIEGO TECNIFICADO PARCELARIO,Fecha de Actuaciones Preparatorias,PROGRAMADA,30/09/2020
41450,80895,2482214,RIEGO TECNIFICADO PARCELARIO,Fecha de Convocatoria,PROGRAMADA,8/10/2020
41451,80896,2482214,RIEGO TECNIFICADO PARCELARIO,Fecha de Integracion de Bases,PROGRAMADA,13/10/2020
41452,80897,2482214,RIEGO TECNIFICADO PARCELARIO,Fecha de Buena Pro,PROGRAMADA,20/10/2020
41453,80898,2482214,RIEGO TECNIFICADO PARCELARIO,Fecha de Suscripcion de Contrato,PROGRAMADA,29/10/2020
41454,80899,2482214,RIEGO TECNIFICADO PARCELARIO,Fecha de Buena Pro,ACTUALIZADA,
41455,80900,2482214,RIEGO TECNIFICADO PARCELARIO,Fecha de Actuaciones Preparatorias,ACTUALIZADA,
41456,80901,2482214,RIEGO TECNIFICADO PARCELARIO,Fecha de Integracion de Bases,ACTUALIZADA,
41457,80902,2482214,RIEGO TECNIFICADO PARCELARIO,Fecha de Convocatoria,ACTUALIZADA,
41458,80903,2482214,RIEGO TECNIFICADO PARCELARIO,Fecha de Suscripcion de Contrato,ACTUALIZADA,
41459,80904,2486649,,Fecha de Buena Pro,PROGRAMADA,6/11/2020
41460,80905,2486649,,Fecha de Suscripcion de Contrato,PROGRAMADA,2/12/2020
41461,80906,2486649,,Fecha de Actuaciones Preparatorias,ACTUALIZADA,15/10/2020
41462,80907,2486649,,Fecha de Convocatoria,ACTUALIZADA,16/10/2020
41463,80908,2486649,,Fecha de Integracion de Bases,ACTUALIZADA,23/10/2020
41464,80909,2486649,,Fecha de Buena Pro,ACTUALIZADA,6/11/2020
41465,80910,2486649,,Fecha de Suscripcion de Contrato,ACTUALIZADA,2/12/2020
41466,80911,2486673,,Fecha de Integracion de Bases,PROGRAMADA,
41467,80912,2486673,,Fecha de Buena Pro,PROGRAMADA,
41468,80913,2486673,,Fecha de Suscripcion de Contrato,PROGRAMADA,
41469,80914,2486673,,Fecha de Convocatoria,PROGRAMADA,
41470,80915,2486673,,Fecha de Actuaciones Preparatorias,PROGRAMADA,
41471,80916,2486673,,Fecha de Buena Pro,ACTUALIZADA,
41472,80917,2486673,,Fecha de Integracion de Bases,ACTUALIZADA,
41473,80918,2486673,,Fecha de Convocatoria,ACTUALIZADA,
41474,80919,2486673,,Fecha de Suscripcion de Contrato,ACTUALIZADA,
41475,80920,2486673,,Fecha de Actuaciones Preparatorias,ACTUALIZADA,
41476,80921,2486701,PRODUCTORES CAFETALEROS ADOPTAN PAQUETES TECNOLOGICOS ADECUADOS,Fecha de Actuaciones Preparatorias,PROGRAMADA,1/10/2020
41477,80922,2486701,PRODUCTORES CAFETALEROS ADOPTAN PAQUETES TECNOLOGICOS ADECUADOS,Fecha de Convocatoria,PROGRAMADA,6/10/2020
41478,80923,2486701,PRODUCTORES CAFETALEROS ADOPTAN PAQUETES TECNOLOGICOS ADECUADOS,Fecha de Suscripcion de Contrato,PROGRAMADA,8/10/2020
41479,80924,2486701,PRODUCTORES CAFETALEROS ADOPTAN PAQUETES TECNOLOGICOS ADECUADOS,Fecha de Integracion de Bases,PROGRAMADA,15/10/2020
41480,80925,2486701,PRODUCTORES CAFETALEROS ADOPTAN PAQUETES TECNOLOGICOS ADECUADOS,Fecha de Buena Pro,PROGRAMADA,31/10/2020
41481,80926,2486701,PRODUCTORES CAFETALEROS ADOPTAN PAQUETES TECNOLOGICOS ADECUADOS,Fecha de Actuaciones Preparatorias,ACTUALIZADA,8/10/2020
41482,80927,2486701,PRODUCTORES CAFETALEROS ADOPTAN PAQUETES TECNOLOGICOS ADECUADOS,Fecha de Convocatoria,ACTUALIZADA,
41483,80928,2486701,PRODUCTORES CAFETALEROS ADOPTAN PAQUETES TECNOLOGICOS ADECUADOS,Fecha de Integracion de Bases,ACTUALIZADA,
41484,80929,2486701,PRODUCTORES CAFETALEROS ADOPTAN PAQUETES TECNOLOGICOS ADECUADOS,Fecha de Suscripcion de Contrato,ACTUALIZADA,
41485,80930,2486701,PRODUCTORES CAFETALEROS ADOPTAN PAQUETES TECNOLOGICOS ADECUADOS,Fecha de Buena Pro,ACTUALIZADA,
41486,80931,2486713,INFRAESTRUCTURA,Fecha de Actuaciones Preparatorias,PROGRAMADA,11/09/2020
41487,80932,2486713,INFRAESTRUCTURA,Fecha de Convocatoria,PROGRAMADA,15/09/2020
41488,80933,2486713,INFRAESTRUCTURA,Fecha de Integracion de Bases,PROGRAMADA,18/09/2020
41489,80934,2486713,INFRAESTRUCTURA,Fecha de Buena Pro,PROGRAMADA,7/10/2020
41490,80935,2486713,INFRAESTRUCTURA,Fecha de Suscripcion de Contrato,PROGRAMADA,12/10/2020
41491,80936,2486713,INFRAESTRUCTURA,Fecha de Actuaciones Preparatorias,ACTUALIZADA,11/09/2020
41492,80937,2486713,INFRAESTRUCTURA,Fecha de Convocatoria,ACTUALIZADA,15/09/2020
41493,80938,2486713,INFRAESTRUCTURA,Fecha de Integracion de Bases,ACTUALIZADA,18/09/2020
41494,80939,2486713,INFRAESTRUCTURA,Fecha de Buena Pro,ACTUALIZADA,7/10/2020
41495,80940,2486713,INFRAESTRUCTURA,Fecha de Suscripcion de Contrato,ACTUALIZADA,12/10/2020
41496,80951,2486760,,Fecha de Actuaciones Preparatorias,PROGRAMADA,6/08/2020
41497,80952,2486760,,Fecha de Convocatoria,PROGRAMADA,18/08/2020
41498,80953,2486760,,Fecha de Integracion de Bases,PROGRAMADA,24/08/2020
41499,80954,2486760,,Fecha de Buena Pro,PROGRAMADA,31/08/2020
41500,80955,2486760,,Fecha de Suscripcion de Contrato,PROGRAMADA,8/09/2020
41501,80956,2486760,,Fecha de Integracion de Bases,ACTUALIZADA,
41502,80957,2486760,,Fecha de Convocatoria,ACTUALIZADA,
41503,80958,2486760,,Fecha de Actuaciones Preparatorias,ACTUALIZADA,
41504,80959,2486760,,Fecha de Buena Pro,ACTUALIZADA,
41505,80960,2486760,,Fecha de Suscripcion de Contrato,ACTUALIZADA,
41506,80961,2486764,,Fecha de Actuaciones Preparatorias,PROGRAMADA,24/06/2020
41507,80962,2486764,,Fecha de Buena Pro,PROGRAMADA,30/07/2020
41508,80963,2486764,,Fecha de Integracion de Bases,PROGRAMADA,30/07/2020
41509,80964,2486764,,Fecha de Suscripcion de Contrato,PROGRAMADA,30/07/2020
41510,80965,2486764,,Fecha de Convocatoria,PROGRAMADA,30/07/2020
41511,80966,2486764,,Fecha de Actuaciones Preparatorias,ACTUALIZADA,24/06/2020
41512,80967,2486764,,Fecha de Suscripcion de Contrato,ACTUALIZADA,30/07/2020
41513,80968,2486764,,Fecha de Buena Pro,ACTUALIZADA,30/07/2020
41514,80969,2486764,,Fecha de Integracion de Bases,ACTUALIZADA,30/07/2020
41515,80970,2486764,,Fecha de Convocatoria,ACTUALIZADA,30/07/2020
41516,80971,2486768,,Fecha de Convocatoria,PROGRAMADA,
41517,80972,2486768,,Fecha de Actuaciones Preparatorias,PROGRAMADA,
41518,80973,2486768,,Fecha de Suscripcion de Contrato,PROGRAMADA,
41519,80974,2486768,,Fecha de Buena Pro,PROGRAMADA,
41520,80975,2486768,,Fecha de Integracion de Bases,PROGRAMADA,
41521,80976,2486768,,Fecha de Suscripcion de Contrato,ACTUALIZADA,
41522,80977,2486768,,Fecha de Buena Pro,ACTUALIZADA,
41523,80978,2486768,,Fecha de Integracion de Bases,ACTUALIZADA,
41524,80979,2486768,,Fecha de Convocatoria,ACTUALIZADA,
41525,80980,2486768,,Fecha de Actuaciones Preparatorias,ACTUALIZADA,
41526,80981,2486769,,Fecha de Actuaciones Preparatorias,PROGRAMADA,15/06/2020
41527,80982,2486769,,Fecha de Convocatoria,PROGRAMADA,19/06/2020
41528,80983,2486769,,Fecha de Integracion de Bases,PROGRAMADA,24/06/2020
41529,80984,2486769,,Fecha de Buena Pro,PROGRAMADA,30/06/2020
41530,80985,2486769,,Fecha de Suscripcion de Contrato,PROGRAMADA,3/07/2020
41531,80986,2486769,,Fecha de Suscripcion de Contrato,ACTUALIZADA,
41532,80987,2486769,,Fecha de Integracion de Bases,ACTUALIZADA,
41533,80988,2486769,,Fecha de Buena Pro,ACTUALIZADA,
41534,80989,2486769,,Fecha de Convocatoria,ACTUALIZADA,
41535,80990,2486769,,Fecha de Actuaciones Preparatorias,ACTUALIZADA,
41536,80995,2490950,MEJORAMIENTO GENETICO DE OVINOS Y ALPACAS REPRODUCTORES,Fecha de Suscripcion de Contrato,PROGRAMADA,4/11/2020
41537,80996,2490950,MEJORAMIENTO GENETICO DE OVINOS Y ALPACAS REPRODUCTORES,Fecha de Convocatoria,PROGRAMADA,4/11/2020
41538,80997,2490950,MEJORAMIENTO GENETICO DE OVINOS Y ALPACAS REPRODUCTORES,Fecha de Actuaciones Preparatorias,PROGRAMADA,4/11/2020
