,CodPro,CodCta,NomPro,PaisPro,DepPro,ProvPro,DisPro,RegPro
25689,20555553626,20555553626,EQUIPOS PROIN S.A.C.,PERU,LIMA,LIMA,LOS OLIVOS,Proveedor de Servicios
25690,20555574208,20555574208,P & R BUSINESS CORPORATION S.A.C.,PERU,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Proveedor de Bienes
25691,20555583452,20555583452,SIMONETT W SA DE CV SUCURSAL DEL PERU,MEXICO,LIMA,LIMA,SAN ISIDRO,Proveedor de Bienes
25692,20555589574,20555589574,L & M MEDICAL SUPPLIES SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,BRENIA,Proveedor de Servicios
25693,20555607572,20555607572,AGRICOLA COMERCIO E INDUSTRIA PERU SOCIEDAD ANONIMA CERRADA - ACINPE S.A.C.,PERU,LIMA,LIMA,LOS OLIVOS,Proveedor de Bienes
25694,20555612495,20555612495,INVERSIONES GENERALES LEONARDO E.I.R.L.,PERU,LIMA,LIMA,LOS OLIVOS,Proveedor de Bienes
25695,20555613114,20555613114,MGH POLICLINICO S.A.C,PERU,LIMA,LIMA,MAGDALENA DEL MAR,Proveedor de Bienes
25696,20555640600,20555640600,EMPRESA DE SERVICIOS JARIMEN S.A.C.,PERU,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Proveedor de Servicios
25697,20555646390,20555646390,GRUPO AZANIERO S.A.C.,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Proveedor de Bienes
25698,20555651806,20555651806,CORPORACION E INVERSIONES CAMONES E.I.R.L.,PERU,LIMA,LIMA,PUENTE PIEDRA,Proveedor de Servicios
25699,20555652446,20555652446,AGROPECUARIA CALLANCA S.A.C,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Proveedor de Servicios
25700,20555663642,20555663642,BAMBU ENTERPRISES S.A.C.,PERU,LIMA,LIMA,LIMA,Proveedor de Bienes
25701,20555701323,20555701323,CENTRO MEDICO ESPECIALIZADO LA PERLA SOCIEDAD ANONIMA CERRADA,PERU,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO,LA PERLA,Proveedor de Servicios
25702,20555712791,20555712791,ZUMA SPORT E.I.R.L.,PERU,LIMA,LIMA,MIRAFLORES,Proveedor de Bienes
25703,20555734507,20555734507,CORPORACION FIBRASPA E.I.R.L.,PERU,LIMA,LIMA,LA MOLINA,Proveedor de Servicios
25704,20555762977,20555762977,ONTIER PERU S.A.C.,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Proveedor de Bienes
25705,20555777907,20555777907,CORPORACION BELJIMED S.A.C.,PERU,LIMA,LIMA,CARABAYLLO,Proveedor de Bienes
25706,20555778385,20555778385,REPRESENTACIONES BYSMAR SOCIEDAD ANONIMA CERRADA - REPRESENTACIONES BYSMAR S.A.C.,PERU,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO,LA PERLA,Proveedor de Bienes
25707,20555785837,20555785837,YASAD SERVICIOS GENERALES SOCIEDAD ANONIMA CERRADA - YASAD SG. S.A.C.,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Proveedor de Bienes
25708,20555791560,20555791560,RELIMPIO EXPRESS CORPORATION S.A.C.,PERU,LIMA,LIMA,LA VICTORIA,Proveedor de Bienes
25709,20555795476,20555795476,JUDA REPRESENTACIONES S.A.C.                                                                        ,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Proveedor de Bienes
25710,20555805455,20555805455,ONLINE STUDIO MOBILE FACTORY S.A.C,PERU,LIMA,LIMA,SAN ISIDRO,Proveedor de Bienes
25711,20555813121,20555813121,TERRASOLUTIONS PERU E.I.R.L.,PERU,LIMA,LIMA,MAGDALENA DEL MAR,Proveedor de Servicios
25712,20555820411,20555820411,EDITORIAL AGUERO E.I.R.L.,PERU,LIMA,LIMA,INDEPENDENCIA,Proveedor de Servicios
25713,20555862254,20555862254,GRUPO REGIAN S.A.C.,PERU,LIMA,LIMA,LURIGANCHO,Ejecutor de Obras
25714,20555901179,20555901179,MOVIL BUS S.A.C,PERU,LIMA,LIMA,LIMA,Proveedor de Servicios
25715,20555906138,20555906138,NYTEC S.A.C.,PERU,LIMA,LIMA,MIRAFLORES,Proveedor de Bienes
25716,20555936801,20555936801,VIDENZA CONSULTORES SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,LINCE,Proveedor de Bienes
25717,20555943688,20555943688,C & P SOLUCIONES INTEGRALES Y NEGOCIOS S.A.C.,PERU,LIMA,HUAROCHIRI,SANTA EULALIA,Proveedor de Servicios
25718,20555946865,20555946865,RESIDENCIAL UNICACHI NORTE S.A.,PERU,LIMA,LIMA,COMAS,Proveedor de Bienes
25719,20555947322,20555947322,INVERSIONES EMPRESARIALES RAEZ S.A.C,PERU,LIMA,LIMA,BRENIA,Proveedor de Bienes
25720,20555957981,20555957981,STATO S.A.C.,PERU,LIMA,LIMA,MIRAFLORES,Proveedor de Bienes
25721,20555963361,20555963361,CORPORACION CERQUIN S.A.C.,PERU,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Proveedor de Servicios
25722,20555969563,20555969563,ASESORIA Y CONSTRUCCIONES HS & VH S.A.C. - HS & VH S.A.C.,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Proveedor de Bienes
25723,20555976268,20555976268,JBG CONSTRUCTORES SOCIEDAD ANONIMA CERRADA - JBG CONSTRUCTORES S.A.C.,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Proveedor de Servicios
25724,20555997427,20555997427,DISTRIBUCION Y SUMINISTROS JHODHA E.I.R.L.,PERU,LIMA,LIMA,LOS OLIVOS,Proveedor de Bienes
25725,20556003336,20556003336,IMPORT LABMEDIC A & M E.I.R.L,PERU,LIMA,LIMA,LIMA,Proveedor de Servicios
25726,20556010545,20556010545,PROYECTOS FLUIDOS Y SERVICIOS S.A.C.,PERU,LIMA,LIMA,ATE,Ejecutor de Obras
25727,20556014702,20556014702,BERTLING - TRANSGAS TANKERS S.A.C.,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Proveedor de Servicios
25728,20556014966,20556014966,IT PERU CORPORATION S.A.C.,PERU,LIMA,LIMA,JESUS MARIA,Proveedor de Bienes
25729,20556020001,20556020001,VALTEK GROUP S.A.C.,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Proveedor de Servicios
25730,20556043630,20556043630,GEWALT PERU SAC,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Ejecutor de Obras
25731,20556049671,20556049671,MARKETING Y LOGISTICA PERU S.A.C.,PERU,LIMA,LIMA,SURQUILLO,Proveedor de Servicios
25732,20556054160,20556054160,CONTROL POWER ELECTRIC S.A.C.,PERU,LIMA,LIMA,ANCON,Proveedor de Servicios
25733,20556071846,20556071846,LIF MEDICA S.A.C.,PERU,LIMA,LIMA,LOS OLIVOS,Proveedor de Servicios
25734,20556072737,20556072737,JOSB CONSTRUCTORA SOCIEDAD ANONIMA CERRADA - JOSB S.A.C.,PERU,LIMA,LIMA,CHORRILLOS,Proveedor de Servicios
25735,20556084662,20556084662,CDA INGENIEROS DEL PERU SAC,PERU,LIMA,LIMA,SAN MARTIN DE PORRES,Proveedor de Bienes
25736,20556085120,20556085120,COGNOSONLINE SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,MIRAFLORES,Proveedor de Servicios
25737,20556092177,20556092177,AZAMA GROUP S.A.C.,PERU,LIMA,LIMA,LA MOLINA,Proveedor de Bienes
25738,20556093734,20556093734,LA FARA 44 S.A.C.,PERU,LIMA,LIMA,BARRANCO,Proveedor de Servicios
25739,20556103047,20556103047,ESCUCHA S.A.C.,PERU,LIMA,LIMA,SAN ISIDRO,Proveedor de Servicios
25740,20556110175,20556110175,SP MEDICAL S.A.C.,PERU,LIMA,LIMA,SAN MARTIN DE PORRES,Proveedor de Bienes
25741,20556111651,20556111651,REYAM OUTDOOR SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Proveedor de Servicios
25742,20556118150,20556118150,RGA PROVEEDORES INDUSTRIALES S.A.C.,PERU,LIMA,LIMA,PUEBLO LIBRE,Proveedor de Bienes
25743,20556125440,20556125440,CORPORACION SALAS Y HNOS S.A.C.,PERU,LIMA,LIMA,LOS OLIVOS,Proveedor de Servicios
25744,20556127141,20556127141,RSE ASESORES S.A.C.,PERU,LIMA,LIMA,MIRAFLORES,Proveedor de Servicios
25745,20556128384,20556128384,INDUSTRIA NACIONAL DEL POLIESTIRENO S.A.C.,PERU,LIMA,LIMA,EL AGUSTINO,Proveedor de Servicios
25746,20556129518,20556129518,INGENIERIA SERVICIOS CONSTRUCCION Y REPRESENTACIONES S.A.C. _ INSECORE S.A.C.,PERU,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,Proveedor de Servicios
25747,20556130958,20556130958,ECOSISTEMAS ROSALES S.A.C.,PERU,LIMA,LIMA,COMAS,Proveedor de Servicios
25748,20556138690,20556138690,LEYRA PRINS S.A.C.,PERU,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Proveedor de Bienes
25749,20556145637,20556145637,EMPRESA CONSTRUCTORA & MULTISERVICIOS LOXIL S.A.C.,PERU,LIMA,LIMA,PUENTE PIEDRA,Proveedor de Servicios
25750,20556153061,20556153061,CONSULTORA AMBIENTE PERU S.A.C.,PERU,LIMA,LIMA,ATE,Proveedor de Servicios
25751,20556159930,20556159930,CORPORACION NEBCAS S.A.C.,PERU,LIMA,LIMA,SAN MARTIN DE PORRES,Ejecutor de Obras
25752,20556176192,20556176192,ZEMP FIRE AND RESCUE S.A.C.,PERU,LIMA,LIMA,LURIN,Proveedor de Servicios
25753,20556178136,20556178136,GRUPO EDITORIAL EUROHISPANO S.A.C.,PERU,LIMA,LIMA,LIMA,Proveedor de Servicios
25754,20556191582,20556191582,APUS ATIPANAKU SERVICES S.A.C.,PERU,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO,CALLAO,Proveedor de Servicios
25755,20556191744,20556191744,DG SEGURIDAD S.A.C.,PERU,LIMA,LIMA,LIMA,Proveedor de Servicios
25756,20556233331,20556233331,CODENSA CONTRATISTAS SOCIEDAD ANONIMA CERRADA - CODENSA CONTRATISTAS S.A.C.,PERU,LIMA,LIMA,EL AGUSTINO,Proveedor de Servicios
25757,20556240974,20556240974,INSTITUTO RADIONCOLOGICO-ONCOSUR S.A.C.,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Proveedor de Servicios
25758,20556249769,20556249769,OTSUKI MOTORS S.A.C.,PERU,LIMA,LIMA,COMAS,Proveedor de Bienes
25759,20556269956,20556269956,ACOSTA & ASOCIADOS DEL PERU S.A.C.,PERU,LIMA,LIMA,LIMA,Proveedor de Servicios
25760,20556281140,20556281140,IBT HEALTH SOCIEDAD ANONIMA CERRADA - IBT HEALTH S.A.C.,PERU,LIMA,LIMA,SAN ISIDRO,Proveedor de Servicios
25761,20556297224,20556297224,BIOSFERA CONSULTORES AMBIENTALES S.A.C.,PERU,LIMA,LIMA,MIRAFLORES,Proveedor de Bienes
25762,20556299944,20556299944,INDUSTRIAS FORESTALES QIRI S.A.C.,PERU,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Proveedor de Bienes
25763,20556316890,20556316890,FABRICACIONES DIGITALES DEL PERU S.A,PERU,LIMA,LIMA,ATE,Proveedor de Servicios
25764,20556325881,20556325881,LOGISTICA ESPECIALIZADA LOGISTIC PARTNER S.A.C.,PERU,LIMA,LIMA,SAN MARTIN DE PORRES,Proveedor de Bienes
25765,20556335096,20556335096,INVERSIONES ALHEFXNER VIV. SA.C.,PERU,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,Proveedor de Servicios
25766,20556346705,20556346705,LA HACIENDA VIEJA PROYECTOS INTEGRALES S.A.C.,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Proveedor de Bienes
25767,20556349470,20556349470,MULTIMEDICA TECNOLOGICA S.A.C.,PERU,LIMA,LIMA,SAN MARTIN DE PORRES,Proveedor de Servicios
25768,20556374318,20556374318,SERVICIOS PAMA SALUD E.I.R.L.,PERU,LIMA,LIMA,LA MOLINA,Proveedor de Bienes
25769,20556380806,20556380806,A2 TECHNIC S.A.C,PERU,LIMA,LIMA,COMAS,Proveedor de Servicios
25770,20556389692,20556389692,MEDITEK DEL PERU S.A.C.,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Proveedor de Servicios
25771,20556404594,20556404594,ACABADOS MI IDEA S.A.C.,PERU,LIMA,LIMA,LIMA,Proveedor de Bienes
25772,20556411370,20556411370,TAICORO S.A.C.,PERU,LIMA,LIMA,LINCE,Proveedor de Servicios
25773,20556420018,20556420018,INVERSIONES ASCEND E.I.R.L.,PERU,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Proveedor de Servicios
25774,20556429589,20556429589,G & M ORIHUELA GRUPO ASOCIADO S.R.L.,PERU,LIMA,LIMA,SAN JUAN DE MIRAFLORES,Proveedor de Servicios
25775,20556430081,20556430081,CORPORACION NAZARATEK SOCIEDAD ANONIMA CERRADA - CORP. NAZARATEK S.A.C.,PERU,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,Ejecutor de Obras
25776,20556432962,20556432962,INVERSIONES COSUN EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,PERU,LIMA,LIMA,LIMA,Proveedor de Bienes
25777,20556436798,20556436798,ESPIRAL MICROSISTEMAS SUCURSAL DEL PERU,ESPANIA,LIMA,LIMA,SAN ISIDRO,Proveedor de Bienes
25778,20556457876,20556457876,CORPORACION BONANZA GRASS SAC,PERU,LIMA,LIMA,MIRAFLORES,Proveedor de Bienes
25779,20556493597,20556493597,RIVIERA COOL SOCIEDAD ANONIMA CERRADA -RIVIERA COOL S.A.C.,PERU,LIMA,LIMA,ATE,Proveedor de Bienes
25780,20556497312,20556497312,INDUSTRIA ALIMENTOS Y SERVICIOS GEDUAL E.I.R.L.,PERU,LIMA,LIMA,LA VICTORIA,Proveedor de Servicios
25781,20556510190,20556510190,INSUMET S.A.C.,PERU,LIMA,LIMA,PUEBLO LIBRE,Proveedor de Bienes
25782,20556514004,20556514004,R & M ELECTROMEDICA S.R.L.,PERU,LIMA,LIMA,SAN MARTIN DE PORRES,Proveedor de Servicios
25783,20556520233,20556520233,R-MAHDI S.A.C.,PERU,LIMA,LIMA,SAN MARTIN DE PORRES,Proveedor de Bienes
25784,20556528218,20556528218,SUMAQUINARIA S.A.C.,PERU,LIMA,LIMA,MAGDALENA DEL MAR,Proveedor de Servicios
25785,20556530972,20556530972,GRUPO AALPA S.A.C,PERU,LIMA,LIMA,MAGDALENA DEL MAR,Proveedor de Servicios
25786,20556550736,20556550736,DETEXTILE S.A.C.,PERU,LIMA,LIMA,LA VICTORIA,Proveedor de Bienes
25787,20556555291,20556555291,VITEXMED S.A.C.,PERU,LIMA,LIMA,CHORRILLOS,Proveedor de Bienes
25788,20556566144,20556566144,GROUP SECURITY SOCIEDAD ANONIMA CERRADA-GROUP SECURITY S.A.C.,PERU,LIMA,LIMA,RIMAC,Proveedor de Servicios
25789,20556567621,20556567621,TONCOT PERU S.A.C.,PERU,LIMA,LIMA,SAN MIGUEL,Proveedor de Bienes
25790,20556569593,20556569593,CONSULTUS PERU S.A.C.,PERU,LIMA,LIMA,SAN ISIDRO,Proveedor de Servicios
25791,20556575721,20556575721,SOLUCIONES EL VEINTIUNO S.R.L.,PERU,LIMA,LIMA,MAGDALENA DEL MAR,Proveedor de Bienes
25792,20556597295,20556597295,COLETTI & ROBLES INGENIERAS ASOCIADAS S.A.C.,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Consultor de Obras
25793,20556597376,20556597376,ESTACION DE SERVICIOS ANDAHUASI SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,LOS OLIVOS,Proveedor de Servicios
25794,20556598852,20556598852,SERVIGEM JC S.A.C.,PERU,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Proveedor de Bienes
25795,20556599824,20556599824,SERGEM & M EIRL,PERU,LIMA,LIMA,PUENTE PIEDRA,Proveedor de Bienes
25796,20556601152,20556601152,DAIKIN AIRCONDITIONING PERU S.A.C.,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Proveedor de Servicios
25797,20556601586,20556601586,INVERSIONES MARABISE E.I.R.L.,PERU,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO,BELLAVISTA,Proveedor de Bienes
25798,20556643581,20556643581,BIOLYPSA S.A.C.,PERU,LIMA,LIMA,LINCE,Proveedor de Servicios
25799,20556653110,20556653110,HRMK INVERSIONES SOCIEDAD ANONIMA CERRADA - HRMK INVERSIONES S.A.C.,PERU,LIMA,LIMA,ATE,Proveedor de Bienes
25800,20556662887,20556662887,ALYTECH MEDIC S.A.C.,PERU,LIMA,LIMA,CARABAYLLO,Proveedor de Servicios
25801,20556665126,20556665126,CORPORACION P & P GLOBAL S.A.C.,PERU,AYACUCHO,HUAMANGA,AYACUCHO,Proveedor de Bienes
25802,20556670391,20556670391,INVERSIONES CARHUMZA S.A.C.,PERU,LIMA,LIMA,VILLA EL SALVADOR,Proveedor de Bienes
25803,20556684775,20556684775,ENGINEERING SIMULATION AND SCIENTIFIC SOFTWARE PERU S.A.C. - ESSS PERU S.A.C.,PERU,LIMA,LIMA,SAN BORJA,Proveedor de Servicios
25804,20556688843,20556688843,NI Y N INGENIEROS CONTRATISTAS GENERALES SOCIEDAD ANONIMA CERRADA,PERU,LIMA,CANIETE,IMPERIAL,Ejecutor de Obras
25805,20556698563,20556698563,CORE PCS S.A.C,PERU,LIMA,LIMA,SAN BORJA,Proveedor de Servicios
25806,20556705365,20556705365,INVERSIONES RUMALDO E.I.R.L.,PERU,LIMA,LIMA,MAGDALENA DEL MAR,Proveedor de Bienes
25807,20556712493,20556712493,ES4I ENVIRONMENTAL SERVICES FOR INDUSTRIES S.A.C. - ES4I S.A.C.,PERU,LIMA,LIMA,JESUS MARIA,Proveedor de Bienes
25808,20556724823,20556724823,ELIASOFI CONTRATISTAS GENERALES S.A.C.,PERU,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Ejecutor de Obras
25809,20556731285,20556731285,NEW SOLUTIONS PERU S.A.C.,PERU,LIMA,LIMA,SAN ISIDRO,Proveedor de Bienes
25810,20556732508,20556732508,LSA INGENIEROS S.A.C.,PERU,LIMA,LIMA,PUEBLO LIBRE,Proveedor de Servicios
25811,20556737216,20556737216,POLICE PROTECTIVE & ASESORIA LEGAL S.A.C.,PERU,LIMA,LIMA,BARRANCO,Proveedor de Servicios
25812,20556739693,20556739693,PARTNERS TECHNOLOGY S.A.C.,PERU,LIMA,LIMA,SAN ISIDRO,Proveedor de Servicios
25813,20556766151,20556766151,CATRI PERU S.A.C.,PERU,LIMA,LIMA,MIRAFLORES,Proveedor de Bienes
25814,20556777781,20556777781,ZB CONSULTORES S.A.C.,PERU,LIMA,LIMA,LA MOLINA,Proveedor de Servicios
25815,20556780651,20556780651,VISIONARY PERU EMPRESAS INDIVIDUALES DE RESPONSABILIDAD LIMITADA-VISIONARY PERU E.I.R.L.,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Proveedor de Bienes
25816,20556789364,20556789364,LINEA DE CLIMATIZACION Y ENERGIA S.A.C. - LICE S.A.C.,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Proveedor de Servicios
25817,20556804347,20556804347,SOLUTECH TI S.A.C.,PERU,LIMA,LIMA,COMAS,Proveedor de Servicios
25818,20556807010,20556807010,PROYECTOS GENERALES COMPI EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,PERU,LIMA,LIMA,CHACLACAYO,Proveedor de Servicios
25819,20556811122,20556811122,3D PRINTING PERU S.A.C.,PERU,LIMA,LIMA,LA VICTORIA,Proveedor de Servicios
25820,20556816949,20556816949,FAAL TRADING SOCIEDAD ANONIMA CERRADA - FAAL TRADING S.A.C.,PERU,LIMA,LIMA,SAN BORJA,Proveedor de Bienes
25821,20556828017,20556828017,CONSULTORA Y EJECUTORA M & L S.A.C.,PERU,LIMA,LIMA,CHACLACAYO,Consultor de Obras
25822,20556834688,20556834688,EXCELENCIA EN IMPRESIONES Y SOBRES S.A.C.,PERU,LIMA,LIMA,LIMA,Proveedor de Bienes
25823,20556859672,20556859672,EL GUSTITO NORTENIO CERCA DE TI E.I.R.L.,PERU,LIMA,LIMA,PUENTE PIEDRA,Proveedor de Bienes
25824,20556866377,20556866377,MONTANIEZ INGENIEROS S.A.C.,PERU,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Proveedor de Servicios
25825,20556875287,20556875287,E & P TECNOLOGIA DEL PERU S.A.C.,PERU,LIMA,LIMA,SAN ISIDRO,Proveedor de Bienes
25826,20556905453,20556905453,INVERSIONES PRAXMAR PERU SOCIEDAD ANONIMA CERRADA - INVERSIONES PRAXMAR PERU S.A.C.,PERU,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Proveedor de Servicios
25827,20556917389,20556917389,SAFER PERU S.A.,PERU,LIMA,LIMA,CHACLACAYO,Proveedor de Bienes
25828,20556924164,20556924164,MADER & PROJECT MENACHO S.A.C.,PERU,ANCASH,YUNGAY,YUNGAY,Proveedor de Servicios
25829,20556931454,20556931454,WOMBATT PERU S.A.C.,PERU,LIMA,LIMA,MIRAFLORES,Proveedor de Bienes
25830,20556935794,20556935794,BIOMAXIN S.R.L.,PERU,LIMA,LIMA,LINCE,Proveedor de Bienes
25831,20556950912,20556950912,INGENIERIA Y MANTENIMIENTO INDUSTRIAL NAVAL Y MINERO S.R.L. - INMINAMI S.R.L.,PERU,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO,BELLAVISTA,Proveedor de Servicios
25832,20556951561,20556951561,ASGIS S.A.C.,PERU,LIMA,LIMA,SAN MARTIN DE PORRES,Proveedor de Servicios
25833,20556968960,20556968960,CONSTRUCTORA & INMOBILIARIA ESPINAR S.A.C.,PERU,LIMA,LIMA,SAN JUAN DE MIRAFLORES,Proveedor de Bienes
25834,20556983683,20556983683,ALPAMAYO CONTRATISTAS ASOCIADOS SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Proveedor de Servicios
25835,20556984655,20556984655,MATYC AUTOMATION S.A.C.,PERU,LIMA,LIMA,SANTA ANITA,Proveedor de Bienes
25836,20556984736,20556984736,EDITORIAL CATEDRA VALLEJO E.I.R.L.,PERU,LIMA,LIMA,PUEBLO LIBRE,Proveedor de Servicios
25837,20556992160,20556992160,CINCHED MULTISERVICIOS E.I.R.L,PERU,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO,CALLAO,Proveedor de Bienes
25838,20556995002,20556995002,PROVEE BIENES SERVICIOS INTEGRALES SOCIEDAD ANONIMA CERRADA - PROBISI S.A.C.,PERU,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Proveedor de Servicios
25839,20556999687,20556999687,JARDINES SHALOM E.I.R.L.,PERU,LIMA,LIMA,SANTA ANITA,Proveedor de Servicios
25840,20557000012,20557000012,PROYECTO VERDE ASESORES Y CONSULTORES S.A.C.,PERU,LIMA,LIMA,MIRAFLORES,Consultor de Obras
25841,20557005677,20557005677,ALMACENES MEDICOS PERUANOS E.I.R.L.,PERU,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Proveedor de Bienes
25842,20557005910,20557005910,MINCONSULTING S.A.C.,PERU,LIMA,LIMA,MIRAFLORES,Proveedor de Servicios
25843,20557014234,20557014234,GECIVAL SUCURSAL DEL PERU,ESPANIA,LIMA,LIMA,MIRAFLORES,Proveedor de Servicios
25844,20557029851,20557029851,PROPER CONSULTORES EJECUTORES S.A.C.,PERU,LIMA,LIMA,RIMAC,Ejecutor de Obras
25845,20557037285,20557037285,AXON GROUP LTDA SUCURSAL PERU - AG LTDA SUCURSAL PERU,COLOMBIA,LIMA,LIMA,SAN MIGUEL,Proveedor de Servicios
25846,20557041631,20557041631,INTECWELD IMPORT S.A.C.,PERU,LIMA,LIMA,COMAS,Proveedor de Servicios
25847,20557078631,20557078631,BEENDI PERU S.R.L.,PERU,LIMA,LIMA,INDEPENDENCIA,Proveedor de Bienes
25848,20557079441,20557079441,EMPRESA COMERCIALIZADORA DE BEBIDAS S.A.C.,PERU,LIMA,LIMA,RIMAC,Proveedor de Servicios
25849,20557082078,20557082078,C & L INVERSIONES PERU S.A.C.,PERU,LIMA,LIMA,SAN MIGUEL,Proveedor de Bienes
25850,20557084364,20557084364,URBANCAD SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,SAN MARTIN DE PORRES,Consultor de Obras
25851,20557094599,20557094599,JR CONSTRUPER CONTRATISTAS S.A.C.,PERU,SAN MARTIN,RIOJA,RIOJA,Proveedor de Servicios
25852,20557098403,20557098403,INNOVACION GANADERA S.A.C.,PERU,LIMA,LIMA,SAN MIGUEL,Proveedor de Bienes
25853,20557106431,20557106431,CORPORACIONES GEORSA S.A.C.,PERU,LIMA,LIMA,LA VICTORIA,Proveedor de Bienes
25854,20557106945,20557106945,AMERICAN GENERAL TRADING S.A.C.,PERU,LIMA,LIMA,LIMA,Proveedor de Bienes
25855,20557108646,20557108646,MICHAEL  PAGE INTERNATIONAL PERU S.R.L.,PERU,LIMA,LIMA,SAN ISIDRO,Proveedor de Servicios
25856,20557112759,20557112759,QUANTICO TRENDS S.A.C.,PERU,LIMA,LIMA,SAN ISIDRO,Proveedor de Bienes
25857,20557124331,20557124331,BONAPHARM S.A.C.,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Proveedor de Bienes
25858,20557140965,20557140965,INNOVATE DC S.A.C.,PERU,LIMA,LIMA,SAN MIGUEL,Proveedor de Bienes
25859,20557150171,20557150171,CGS ANDAMIAJE & PUNTALES S.A.C.,PERU,LIMA,LIMA,EL AGUSTINO,Proveedor de Bienes
25860,20557154915,20557154915,AVANZA SOSTENIBLE S.A.C.,PERU,LIMA,LIMA,MIRAFLORES,Proveedor de Servicios
25861,20557158406,20557158406,AXESAT PERU S.A.C.,PERU,LIMA,LIMA,MIRAFLORES,Proveedor de Servicios
25862,20557164805,20557164805,MUNIAST S.A.C.,PERU,LIMA,LIMA,LURIGANCHO,Ejecutor de Obras
25863,20557171259,20557171259,JCR CONSULTING SERVICE S.A.C.,PERU,LIMA,LIMA,BRENIA,Consultor de Obras
25864,20557178857,20557178857,BIOTEC MEDIC IMPORT E.I.R.L.,PERU,LIMA,LIMA,LIMA,Proveedor de Servicios
25865,20557180592,20557180592,MAFRIPLAST SOCIEDAD ANONIMA CERRADA - MAFRIPLAST S.A.C.,PERU,LIMA,LIMA,PUEBLO LIBRE,Proveedor de Bienes
25866,20557186361,20557186361,GELD INFRAESTRUCTURA EQUIPAMIENTO Y SERVICIOS SAC,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Proveedor de Bienes
25867,20557188062,20557188062,LAVANDERIA INDUSTRIAL WASH S.A.C.,PERU,LIMA,LIMA,LA VICTORIA,Proveedor de Bienes
25868,20557191446,20557191446,CORPORACION TECNOLOGICA Y EQUIPAMIENTOS S.A.C.,PERU,LIMA,LIMA,LIMA,Proveedor de Servicios
25869,20557198530,20557198530,RAYMI MEDICAL S.R.L.,PERU,LIMA,LIMA,SAN MIGUEL,Proveedor de Servicios
25870,20557202669,20557202669,VAMI SERVICIOS GENERALES SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,SAN MIGUEL,Proveedor de Servicios
25871,20557211064,20557211064,BIODEGRADANTES ORGANICOS E.I.R.L.,PERU,LIMA,CANIETE,SAN LUIS,Proveedor de Bienes
25872,20557219987,20557219987,ASEPCIA PERU S.A.C.,PERU,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Proveedor de Servicios
