,CodItem,DesCubItem
17805,365032,LUMINARIA TIPO SMART LED 140 W 3000 K 14000 lm
17806,365033,REFLECTOR LED CUADRADO DE 220 W 3000 K 22000 lm
17807,365034,AISLADOR ELECTRICO TIPO SEPARADOR DE LINEA DE POLIMERO DE 24 KV
17808,365036,TANQUE CILINDRO DE ACERO INOXIDABLE DE 2500 L
17809,365038,TANQUE CILINDRO DE ACERO INOXIDABLE DE 4500 L
17810,365039,TUBO DE ACERO CORRUGADO GALVANIZADO - TMC DE 24 in x 1.8 mm
17811,365040,TUBO DE ACERO CORRUGADO GALVANIZADO - TMC DE 36 in x 2 mm
17812,365041,"SERVIDOR TIPO BLADE CON PROCESADOR DE 2.4 GHZ, MEMORIA RAM 128 GB, DISCO DURO 400 GB"
17813,365043,FORMATO DE PEDIDO DE RACIONES ALIMENTICIAS
17814,365045,BOVINO BRAHMAN PPC HEMBRA
17815,365046,"COMPUTADORA PERSONAL PORTATIL CORE I3 2.50 GHZ, MEMORIA RAM 4 GB, DISCO DURO 500 GB, PANTALLA LED 14 in"
17816,365049,SERVICIO DE MANTENIMIENTO CORRECTIVO DE TOLDOS Y CARPAS
17817,365050,SISTEMA DE ANALISIS BIOMECANICO DEL MOVIMIENTO
17818,365056,SERVICIO DE MANTENIMIENTO DE HANGAR FLOTANTE
17819,365058,CONSULTORIA PARA EVALUACION DE LA CALIDAD DEL SERVICIO ELECTRICO EN REDES ELECTRICAS DE MEDIA Y BAJA TENSION
17820,365060,ELABORACION DE EXPEDIENTE TECNICO DE ELECTRIFICACION CON SISTEMAS FOTOVOLTAICOS
17821,365061,CONSTRUCCION DE BASE POLICIAL
17822,365062,SUPERVISION DE OBRA DE CONSTRUCCION DE BASE POLICIAL
17823,365063,CONSTRUCCION DE CALLES CON MATERIAL AFIRMADO
17824,365064,ACOPLE FLEXIBLE DE AMPLIO RANGO DE HIERRO DUCTIL DE 110 mm
17825,365071,SERVICIO DE INSTALACION DE PUERTAS Y VENTANAS
17826,365072,SUPERVISION DE OBRA DE CONSTRUCCION DE SISTEMA DE AGUA POTABLE
17827,365073,SERVICIO DE MANTENIMIENTO PARA HELICE DE AERODESLIZADOR
17828,365074,CABLE ELECTRICO TIPO LOSH - LIBRE DE HALOGENOS DE 1.3 mm2
17829,365077,SERVICIO DE COBRANZA DE RECIBO DE CONSUMO DE ENERGIA ELECTRICA
17830,365078,CONSULTORIA PARA EVALUACION DE MEDIO TERMINO DE IMPLEMENTACION DE INSTRUMENTOS DE GESTION
17831,365079,SERVICIO DE INSTALACION DE EQUIPOS EN SUBESTACION DE POTENCIA
17832,365081,FILTRO DE COMBUSTIBLE PARA CORTASETO
17833,365087,SOLUCION TECNOLOGICA PARA COMUNICACIONES UNIFICADAS (CONTAC CENTER)
17834,365100,"SUPLEMENTO DE MINERALES CALCIO, MAGNESIO Y ZINC EN TABLETAS"
17835,365102,VITAMINA C 500 mg TABLETA
17836,365104,SUPLEMENTO NUTRICIONAL GANADORES DE PESO EN POLVO
17837,365109,GENERADOR ELECTRICO MONOFASICO DE 8 KW
17838,365114,"MARCO Y TAPA TERMOPLASTICO CON CERRRADURA MAGNETICA DE ½"" - ¾"""
17839,365118,CAJA PORTAMEDIDOR TERMOPLASTICO
17840,365124,ACOPLES COMPLETOS DE FILTRO HIDRAULICO DE ALTA PRESION DE HELICE DE AERONAVE
17841,365125,ADAPTADOR PARA COJINETE DE LAS PALAS DEL SISTEMA DE DIRECCION DE AERONAVE
17842,365126,CAJA DE PASO DE AIRE TIPO VALVULA MARIPOSA PARA MOTOR DE AERONAVE
17843,365131,BUJIA PARA MOTOR DE AERONAVE
17844,365132,AMORTIGUADOR PARA MOTOR DE AERONAVE
17845,365133,FILTRO DE ACEITE PARA MOTOR DE AERONAVE
17846,365134,MANGUERA DE ACEITE PATA MOTOR DE AERONAVE
17847,365135,FILTRO DE COMBUSTIBLE PARA MOTOR DE AERONAVE
17848,365136,TUBO DEL ALTA RESISTENCIA PARA MOTOR DE AERONAVE
17849,365137,TRAVOPROST+TIMOLOL 40 mcg/mL+ 5 mg/mL SOL OFT 2.5 mL
17850,365138,PUENTE DE METALIZACION A TIERRA DE AERONAVE
17851,365139,SARDINA PILCHARDUS 1000 mg TABLETAS
17852,365140,ELABORACION DE EXPEDIENTE TECNICO DE CONSTRUCCION DE CAMINOS VECINALES
17853,365141,ACEITE PARA SISTEMA HIDRAULICO ISO 32
17854,365150,PROGRAMA RELACIONADO A TEMAS DE FORTALECIMIENTO DE CAPACIDADES
17855,365152,CRUCETA DE MADERA TRATADA DE 4 5/8 in X 5 5/8 in X 12 in
17856,365153,CRUCETA DE MADERA TRATADA DE 4 5/8 in X 5 5/8 in X 13 in
17857,365160,FUSIBLE DE 10 A 28 V PARA AERONAVE
17858,365162,LLANTA PARA AERONAVE
17859,365163,INTERRUPTOR PARA SISTEMA DE COMUNICACIONES DE AERONAVE
17860,365164,ARO PARA LLANTA DE AERONAVE
17861,365166,BOLSA DE POLIETILENO DE BAJA DENSIDAD DE 50 l PARA BASURA
17862,365169,CONSULTORIA DE ELABORACION DE ESTUDIO DE CARACTERIZACION DE PROYECTO PARA INVERSION PUBLICA
17863,365173,GUIA METALICA TEFLONADA DE 0.035 x 175 cm
17864,365175,CATETER CORONARIO TIPO JUDKING IZQUIERDO ALTO FLUJO PUNTA BLANDA 6 FR X 110 cm ASA N  4.0
17865,365178,BATERIA PARA EQUIPO LOCALIZADOR DE EMERGENCIA DE AERONAVE
17866,365179,SUPERVISION DE OBRA DE CONSTRUCCION DE LOCAL COMUNAL
17867,365183,BOMBA DE COMBUSTIBLE PARA CAMIONETA
17868,365185,SERVICIO DE OPERACION DE SUBESTACION DE POTENCIA ELECTRICA
17869,365187,SERVICIO DE RESUMEN INFORMATIVO DOCUMENTAL
17870,365190,TELA POLIESTER DELGADO X 1.60 M DE ANCHO
17871,365192,GUANTE DIELECTRICO DE 27000 V TALLA ESTANDAR
17872,365193,HORNO INDUSTRIAL ELECTRICO ROTATIVO DE 18 BANDEJAS PARA PANADERIA
17873,365194,HORNO INDUSTRIAL ELECTRICO ROTATIVO DE 36 BANDEJAS PARA PANADERIA
17874,365201,SERVICIO DE INSTALACION DE SISTEMA DE PUESTA A TIERRA
17875,365202,SERVICIO DE MONITOREO DE SISTEMA DE INFORMACION GEOGRAFICA
17876,365203,SERVICIO DE DESARROLLO DE SISTEMA DE INFORMACION GEOGRAFICA
17877,365206,TUBO PARA ALCANTARILLADO DE PVC-U UF SN 2 DE 200 mm X 6 m
17878,365209,COCINA DE JUGUETE DE MADERA
17879,365212,CONSULTORIA PARA ELABORACION DE INSTRUMENTO DE GESTION DE ETICA Y PREVENCION DE DELITOS EN INSTITUCIONES PUBLICAS
17880,365217,TELA CARDIF X 1.5 m COLOR ENTERO
17881,365220,SERVICIO DE INSTALACION DE JUEGOS RECREATIVOS
17882,365222,TAMBOR DE ACERO INOXIDABLE PARA ALGODON 20 cm X 20 cm
17883,365226,CONSULTORIA PARA ELABORACION DE GUIA DE AUDITORIA DE DESEMPENO
17884,365227,SERVICIO DE SEGUIMIENTO DE ACCIONES DE AUDITORIA
17885,365228,CONSULTORIA PARA ELABORACION DE PLAN DE ACCIONES DE AUDITORIA
17886,365232,CONSULTORIA PARA DETERMINACION DEL FACTOR DE BALANCE DE POTENCIA COINCIDENTE EN HORAS DE PUNTA
17887,365234,SERVICIO DE REVISION Y REGISTRO DE INFORMACION RELACIONADOS CON ELECTRICIDAD
17888,365235,CONSULTORIA PARA ELABORACION DE ESTUDIOS ECONOMICOS SOBRE  VALOR AGREGADO DE DISTRIBUCION Y CARGO FIJO
17889,365257,PRENSA DE COMPRESION PARA ROTURA DE CONCRETO
17890,365266,DEFERASIROX 500 mg TAB
17891,365267,GENERADOR ELECTRICO DE 2.6 KW
17892,365275,IMPRESORA TERMICA DE TICKET DE 200 mm/s
17893,365282,PLANCHA DE POLIESTIRENO EXPANDIDO DE 20 cm X 30 cm X 1.20 m
17894,365285,TRATAMIENTO DE BIODEGRADACION CON MICROORGANISMOS EN MATERIA ORGANICA Y AGUAS RESIDUALES DOMESTICAS
17895,365288,GRUA TELESCOPICA AUTOPROPULSADA
17896,365295,ESTRUCTURA DE ACERO CON COBERTURA DE METAL PARA TECHADO DE CAMPO DEPORTIVO
17897,365297,ELABORACION DE EXPEDIENTE TECNICO PARA RESTAURACION DE MUSEO
17898,365322,CONSTRUCCION DE TORRES DE ALTA TENSION
17899,365325,SERVICIO DE ACONDICIONAMIENTO DE AMBIENTE DE DIAGNOSTICO POR IMAGENES
17900,365340,SERVICIO DE APERTURA Y CIERRE DE CAJAS PORTAMEDIDOR DE ENERGIA ELECTRICA
17901,365341,SOFTWARE ( INC. LICENCIA) PARA DISENO DE CURSOS VIRTUALES
17902,365342,TEMPLADOR PARA FAJA DE DISTRIBUCION DE CAMIONETA
17903,365344,OMNIBUS DE 48 PASAJEROS
17904,365356,TORNILLO AUTORROSCANTE CABEZA PLANA DE ACERO DE 1/2 in X 1/8 in
17905,365369,"COMPUTADORA CON PROCESADOR CORE I7 DE 3.40 GHZ, MEMORIA RAM 8 GB, DISCO DURO 1TB + WINDOWS 7 PROFESSIONAL 64 BITS ESPANOL + TECLADO USB + MOUSE USB"
17906,365374,PAPEL SINTETICO MICROPOROSO TAMANO A4
17907,365380,SERVICIO DE SUSCRIPCION A SOFTWARE AS A SERVICES
17908,365385,SERVICIO DE ELABORACION DE PROPUESTA PARA DEFINIR LOS INCENTIVOS PARA LA MEJORA DE CALIDAD DEL SERVICIO ELECTRICO
17909,365386,MODULO DE LA MEDIDA DE LA VELOCIDAD DE LUZ CON  SOFWARE DE MEDICION
17910,365388,SERVICIO DE ELABORACION DE PROCEDIMIENTO TECNICO PARA ESTABLECER CALCULO DE POTENCIA DE CENTRALES EOLICAS Y SOLARES
17911,365389,SERVICIO DE ELABORACION DE PROPUESTA NORMATIVA PARA ESTANDARIZAR EL REEMPLAZO DE SISTEMA DE MEDICION DE CONSUMO DE ENERGIA ELECTRICA.
17912,365391,VENTANA DE ALUMINIO SISTEMA VITROVEN CON VIDRIO TEMPLADO DE 6 mm
17913,365392,"COMPUTADORA CON PROCESADOR CORE I7 DE 3.4 GHZ, MEMORIA RAM 8 GB, DISCO DURO 1TB + MONITOR LED 23.8 in + WINDOWS 10 PRO 64 BITS ESPANOL"
17914,365393,"SERVIDOR TIPO RACK CON PROCESADOR DE 1.7 GHZ, MEMORIA RAM 32 GB, DISCO DURO 1TB, 1 RU"
17915,365394,ELABORACION DE EXPEDIENTE TECNICO PARA CONSTRUCCION DE SISTEMA DE AGUA POTABLE
17916,365395,"SUPERVISION DE OBRA DE CONSTRUCCION DEL SISTEMA DE AGUA, ALCANTARILLADO Y TRATAMIENTO DE AGUAS RESIDUALES"
17917,365397,SERVICIO DE ACTUALIZACION DE HERRAMIENTAS DE GESTION DOCUMENTARIA
17918,365398,"COMPUTADORA CON PROCESADOR CORE I7 DE 3.4 GHZ, MEMORIA RAM 8 GB, DISCO DURO 1TB + TECLADO ESTANDAR + MOUSE + SISTEMA OPERATIVO"
17919,365399,"COMPUTADORA PERSONAL PORTATIL CORE I7 2.6 GHZ, MEMORIA RAM 12 GB, DISCO DURO 1 TB, PANTALLA LED 15.6 in"
17920,365403,AMPLIACION DE CAMAL
17921,365410,SOLUCION TECNOLOGICA PARA CONTROL DE ACCESO DE ALTA SEGURIDAD CON LECTOR BIOMETRICO DE VENAS DE LA PALMA DE LA MANO
17922,365415,LAMPARA CIALITICA DE LUZ LED RODABLE CON 1 CUERPO
17923,365416,SERVICIO DE MANTENIMIENTO REDES DE DISTRIBUCION ELECTRICA DE HOSPITAL
17924,365417,SERVICIO DE MANTENIMIENTO DE SUBESTACION DE POTENCIA
17925,365418,SERVICIO DE MANTENIMIENTO PREVENTIVO DE REDES DE DISTRIBUCION ELECTRICA AEREA DE ALTA TENSION
17926,365419,UNIDAD DE SUMINISTRO DE TONER PARA FOTOCOPIADORA MULTIFUNCIONAL
17927,365420,OMNIBUS DE 58 PASAJEROS
17928,365429,FUNGICIDA INSECTICIDA AGRICOLA BENOMYL 500 g/kg POLVO MOJABLE (WP)
17929,365433,CAJA DE CANALETA DE PVC DE 44 mm X 86 mm X 122 mm
17930,365436,CAMION HIDROJET DE 5 m3
17931,365437,SERVICIO DE FABRICACION DE TANQUE CISTERNA ESTACIONARIO
17932,365440,SERVICIO DE ESTUDIO DE BALANCE HIDRICO DE AGUA POTABLE
17933,365441,EQUIPO UPS DE 200 KVA
17934,365442,FUNGICIDA INSECTICIDA AGRICOLA FOSFITO DE ALUMINIO AL 80% GRANULO DISPERSABLE (WG)
17935,365443,VARILLA DE FIERRO CORRUGADO DE 5/8 in x 1.7 m PARA CAPTURA DE VICUNAS
17936,365444,CONSULTORIA PARA ELABORACION DE INFORME DE APLICACION DE NORMAS INTERNACIONALES DE CONTABILIDAD
17937,365445,PANTALON DE DRIL CON CINTAS REFLECTIVAS PARA CABALLERO
17938,365446,PANTALON DE DRIL CON CINTAS REFLECTIVAS PARA DAMA
17939,365448,SERVICIO DE FABRICACION E INSTALACION DE ESTRUCTURAS DE METAL PARA SANTUARIO
17940,365453,JUEGO DIDACTICO DE ENCAJE DE MADERA X 5 PIEZAS
17941,365462,ALFOMBRA DE JUGAR DE EVA (ACETATO VINILO ETILENO) DE 50 cm X 50 cm
17942,365466,TERIFLUNOMIDA 14 mg COMPRIMIDOS RECUBIERTOS
17943,365469,JUEGO DE LLAVES COMBINADAS (CORONA Y BOCA) DE 12 PIEZAS DE 7 mm A 19 mm
17944,365474,VALVULA DE COMPUERTA DE HIERRO DUCTIL DE  110 mm PN 16 CON BRIDA
17945,365475,TRANSICION HIERRO DUCTIL NTP-ISO 2531-2001 CLASE 10 DE 160 mm CON BRIDA
17946,365511,CODO DE HIERRO DUCTIL NTP-ISO 2531-2001 DE 110 mm X 90  PARA SOLDAR O PEGAR
17947,365516,"ESTACION DE TRABAJO DE ESCRITORIO CON PROCESADOR 2.6 GHZ, MEMORIA RAM 16 GB, DISCO DURO 1 TB + TECLADO + MOUSE + SISTEMA OPERATIVO"
17948,365517,RECTIFICADOR PUENTE PARA GENERADOR PORTATIL GPU
17949,365527,INSECTICIDA AGRICOLA PIRIPROXIFENO AL 0.5% GRANULADO DISPERSABLES (WG)
17950,365529,SERVICIO DE LIMPIEZA DE FRANJA DE SERVIDUMBRE
17951,365530,CINTA ADHESIVA HIPOALERGENICA DE TELA X 30 cm APROX. PARA USO QUIRURGICO
17952,365531,FUSIBLE TIPO CHICOTE 2 KV
17953,365537,POTENCIOMETRO DE 50 KOHMIO
17954,365538,FORMATO DE ATENCION DE SALUD COLECTIVA
17955,365543,"COMPUTADORA CON PROCESADOR CORE I5 DE 3.6 GHZ, MEMORIA RAM 8 GB, DISCO DURO 1TB + MONITOR LCD 18.5 in + TECLADO USB + MOUSE USB + SISTEMA OPERATIVO"
17956,365545,CONSTRUCCION DE CANAL DE ADUCCION
17957,365546,OXITETRACICLINA 20 g INYECTABLE LIBERACION MODIFICADA 100 mL (USO VETERINARIO)
17958,365547,BENCILPENICILINA PROCAINICA + ESTREPTOMICINA 200 000 UI/mL + 250 mg/ mL INYECTABLE 100 mL (USO VETERINARIO)
17959,365549,ALBENDAZOL + TRICLABENDAZOL 10 g + 12 g/100 mL  SUSPENSION 500 mL PARA USO VETERINARIO
17960,365552,CONSTRUCCION DE CAMAL
17961,365553,CONSULTORIA PARA APROBACION DE PLAN DE INVERSION EN DISTRIBUCION ELECTRICA
17962,365555,INCUBADORA NEONATAL AVANZADA PARA USO INTRAHOSPITALARIO
17963,365556,CHAQUETA DE KEVLAR MANGA LARGA CON CINTA REFLECTIVA PARA BOMBERO
17964,365558,SERVICIO DE SOPORTE Y MANTENIMIENTO DE LICENCIA DE SOFTWARE DE MONITOREO DE PRODUCCION DE HIDROCARBUROS
17965,365559,CONSULTORIA PARA AFINAMIENTO DE INFRAESTRUCTURA TECNOLOGICA BPM/SOA
17966,365563,PLANCHA DE POLICARBONATO ONDULADA TRANSPARENTE DE 1800 mm X 900 mm X 1 mm
17967,365566,CONSULTORIA PARA DETERMINACION DE TARIFA ELECTRICA RURAL DE SUMINISTRO NO CONVENCIONAL
17968,365567,CONSULTORIA PARA DETERMINACION DE COSTOS ESTANDARES UNITARIOS
17969,365577,TRANSFORMADOR DE POTENCIA DE 20 MVA 60/22.9/13.2 KV
17970,365579,CELDA DE MEDIA TENSION EXTERIOR DE 22.9 KV 16 kA
17971,365580,CELDA DE MEDIA TENSION INTERIOR DE 10 KV 31.5 kA
17972,365588,MOTOBOMBA AUTOCEBANTE DE 25 HP 3000 RPM 12 V 20 L/s
17973,365593,ELABORACION DE EXPEDIENTE TECNICO PARA CONSTRUCCION DE CENTRO CULTURAL
17974,365594,AMPLIACION DE PUESTO POLICIAL
17975,365597,SERVICIO DE RENOVACION DE LICENCIA DE SOFTWARE DE SISTEMA OPERATIVO PARA COMPUTADORA
17976,365599,SERVICIO DE INSTALACION DE TANQUES DE ALMACENAMIENTO
17977,365600,SERVICIO DE FABRICACION E INSTALACION DE SISTEMA DE CLORACION PARA SISTEMA DE ABASTECIMIENTO DE AGUA POTABLE
17978,365606,ALIMENTO BALANCEADO PARA CANES GERIATRICOS
17979,365612,LAMPARA LED DICROICO DE 4 W 230 lm 4200 K MR16 2 PINES
17980,365614,NIVOLUMAB 10 mg/mL AMPOLLA 4 mL
17981,365615,NIVOLUMAB 10 mg/mL AMPOLLA 10 mL
17982,365619,REVISTA PROMOCIONAL
17983,365621,LAMPARA CIALITICA DE LUZ LED PARA TECHO CON 2 CUERPOS DE 120 W 160 000 lm 4900 K
17984,365634,TAPAJUNTA DE ACERO INOXIDABLE DE 3/16 in X 4 in
17985,365637,VALE DE CONSUMO PARA CALZADO
17986,365639,SERVICIO DE PROTECCION INFORMATICA EN LA NUBE PARA APLICACIONES WEB
17987,365643,VALVULA REDUCTORA DE PRESION DE HIERRO DUCTIL DE 250 mm PN 16 CON BRIDA
17988,365644,DESPULPADORA DE CAFE
17989,365646,SERVICIO DE INSTALACION DE CERCO DE MADERA
17990,365647,CONSTRUCCION DE ESTACION DE BOMBEO DE AGUAS RESIDUALES
17991,365648,SERVICIO DE ACONDICIONAMIENTO DE INSTALACIONES ELECTRICAS PARA EDIFICACIONES
17992,365652,SERVICIO DE ALQUILER DE CAMION BARANDA
17993,365653,PARLANTE DE 450 W
17994,365655,RECIPIENTE DE CALORIMETRIA X 6 TAZAS
17995,365656,GENERADOR DE VAPOR DE 400 W
17996,365659,MAQUINA CALIBRADORA ELECTRONICA DE CITRICOS POR COLOR Y DIAMETRO
17997,365660,SERVICIO DE MANTENIMIENTO PREVENTIVO DE VIDEOSCOPIO
17998,365661,SERVICIO DE MANTENIMIENTO CORRECTIVO DE VIDEOSCOPIO
17999,365665,COLCHONETA DE ESPUMA 8 cm X 1 m X 2 m
18000,365667,PELOTA DE GOMA DE 18 cm
18001,365669,PELOTA DE CUERO PARA BALONMANO N  2
18002,365670,PELOTA DE PLASTICO DE 70 cm
18003,365677,INDACATEROL + GLICOPIRRONIO 110 mcg + 50 mcg PLV INH
18004,365695,ESTERILIZADOR A VAPOR CON GENERADOR ELECTRICO DE 30 L
18005,365696,ESTERILIZADOR A VAPOR CON GENERADOR ELECTRICO DE 40 L
18006,365697,EQUIPO ECOGRAFO RODABLE CON DOPPLER COLOR 3D CON TRANSDUCTOR ECOENDOSCOPICO USO ADULTO
18007,365698,EQUIPO ECOGRAFO RODABLE CON DOPPLER COLOR 3D CON TRANSDUCTOR ECOENDOSCOPICO USO PEDIATRICO
18008,365699,EQUIPO DE VIDEO GASTROSCOPIO
18009,365700,ELECTROBISTURI MONOPOLAR Y BIPOLAR DIGITAL CON PINZA HEMOSTATICA DE VASOS
18010,365701,FACOEMULSIFICADOR CON VITREOFAGO
18011,365705,CONTADOR ELECTRONICO DE ALEVINOS
18012,365706,"ESTACION DE TRABAJO PORTATIL PROCESADOR 2.8 GHZ, MEMORIA RAM 32 GB, DISCO DURO 1 TB, MONITOR LED 17 in"
18013,365710,POSTE DE CONCRETO ARMADO CENTRIFUGADO DE 13/300/2/160/355
18014,365712,CONSTRUCCION DE PISCIGRANJA
18015,365721,SERVICIO DE SOPORTE TECNICO PARA SOLUCION DE SEGURIDAD PERIMETRAL
18016,365726,AFATINIB 40 mg TAB
18017,365727,EQUIPO YAG LASER
18018,365728,SERVICIO DE SUSCRIPCION ANUAL EN LINEA A REVISTA DE COMBUSTIBLES
18019,365893,MANUAL DE CAPACITACION UN ENGRANE VITAL PARA LA COMPETITIVIDAD
18020,365914,MANUAL DE LA ORGANIZACION INSTITUCIONAL DEL DEPORTE
18021,366191,LIBRO NORMAS ADMINISTRATIVAS BASICAS
18022,366662,LIBRO COMPATIBILIDAD ELECTROMAGNETICA Y SEGURIDAD FUNCIONAL EN SITEMAS ELCTRONICOS
18023,366941,"SERVIDOR TIPO RACK CON PROCESADOR DE 2.0 GHZ, MEMORIA RAM 64 GB, DISCO DURO 1TB, 2 RU"
18024,366942,SECADOR SOLAR PARA GRANOS DE CAFE
18025,366943,SERVICIO DE PRUEBAS DE BOMBEO PARA MEDICION DE CAUDAL DE AGUA
18026,366944,CONSULTORIA PARA ELABORACION DE DIAGNOSTICO DE EVIDENCIAS DE MATERIAL DE USO MILITAR
18027,366945,IMPRESORA 3D DE INYECCION DE RESINA LIQUIDA
18028,366946,SERVICIO DE CARGA Y DESCARGA DE BIENES INCAUTADOS
18029,366947,SERVICIO DE TRANSPORTE DE BIENES INCAUTADOS
18030,366948,VALVULA MARIPOSA TIPO WAFER DE HIERRO FUNDIDO DUCTIL DE 350 mm X PN 16
18031,366967,"ELABORACION DE EXPEDIENTE TECNICO PARA CONSTRUCCION DE REDES ELECTRICAS EN MEDIA, BAJA TENSION Y SISTEMAS FOTOVOLTAICOS"
18032,366970,ESTACION DE RECEPTORA DUAL HF 150 W
18033,366972,SERVICIO DE MANTENIMIENTO DE INFRAESTRUCTURA DE AEROPUERTO
18034,366975,RALTEGRAVIR 100 mg TAB
18035,366976,CONSTRUCCION DE CENTRO PENITENCIARIO
18036,366977,SERVICIO DE ACONDICIONAMIENTO DE SALA DE REUNIONES
18037,366980,TOXINA BOTULINICA TIPO A 50 UND INY
18038,366981,AMINOACIDOS 10%  INY 50 ML
18039,366982,DISPOSITIVO DE ALMACENAMIENTO EN RED NAS - NETWORK ATTACHED STORAGE
18040,366985,SWITCH DE RED PERIMETRAL PARA RACK DE 19 in DE 48 PUERTOS 10/100/1000
18041,366988,"SERVIDOR TIPO RACK CON PROCESADOR DE 2.2 GHZ, MEMORIA RAM 16 GB, DISCO DURO 1TB, 1 RU"
18042,366989,CATETER BALON PARA ANGIOPLASTIA CORONARIA CON GUIA MOVIL ADULTO DIAMETRO 2.5 mm DIAMETRO GUIA 0.030 in DE 20 mm DE LONGITUD
18043,366990,CATETER BALON PARA ANGIOPLASTIA CORONARIA CON GUIA MOVIL ADULTO DIAMETRO 3.0 mm DIAMETRO GUIA 0.035 in DE 20 mm DE LONGITUD
18044,366991,ADAPTADOR EN Y PARA ANGIOPLASTIA CORONARIA CON VALVULA ROSCABLE REGULABLE HASTA 118 in
18045,366996,LIBRETA ANILLADA IMPRESA TAMANO A5 X 100 HOJAS
18046,367000,TRACTOR SOBRE RUEDAS CON HOJA DE 30 m3
18047,367005,SERVICIO DE CONFECCION DE TAPAS PROTECTORAS PARA BIDONES DE AGUA
18048,367009,SERVICIO DE MANTENIMIENTO DE ESTACIONAMIENTOS
18049,367010,SERVICIO DE INSTALACION DE VALVULAS DE CONTROL PARA REDES DE AGUA POTABLE Y ALCANTARILLADO
18050,367012,SERVICIO DE BOMBEO DE CONCRETO PREMEZCLADO
18051,367014,TRANSFORMADOR DE TENSION 4160/110 KV CLASE 0.2
18052,367017,SUPERVISION DE OBRA DE CONSTRUCCION DE ESTACION DE EMBARQUE DE PASAJEROS DE TRANSPORTE URBANO
18053,367018,CONSTRUCCION DE ESTACION PARA EMBARQUE DE PASAJEROS DE TRANSPORTE URBANO
18054,367019,TEJA ANDINA DE FIBROCEMENTO DE 5 mm X 93 cm X 1.70 m APROX.
18055,367020,GRATED DE SARDINA PERUANA O ANCHOVETA CALIDAD A EN AGUA Y SAL
18056,367021,LOMITOS DE SARDINA PERUANA O ANCHOVETA CALIDAD A EN ACEITE VEGETAL
18057,367022,TROZOS DE ATUN EN AGUA Y SAL
18058,367025,LUMINARIA LED FAROLA DE 70 W 6500 lm 3000 - 4000 K
18059,367026,ELABORACION DE EXPEDIENTE TECNICO PARA CONSTRUCCION DE REDES ELECTRICAS DE MEDIA Y BAJA TENSION
18060,367028,"SERVIDOR TIPO RACK CON PROCESADOR DE 3.5 GHZ, MEMORIA RAM 32 GB, DISCO DURO 1TB, 1 RU"
18061,367029,ACTUADOR ELEVADOR PARA AERONAVE
18062,367030,LAMPARA PARA AERONAVE
18063,367037,"SERVIDOR TIPO BLADE CON PROCESADOR DE 2.2 GHZ, MEMORIA RAM 128 GB, DISCO DURO 600 GB"
18064,367039,ACOPLE RECTO DE POLIETILENO DE ALTA DENSIDAD (HDPE) PN16 DE 110 mm
18065,367047,ANILLO DE AGUJA DE INYECTOR DE ACERO INOXIDABLE PARA TURBINA PELTON
18066,367068,"SERVICIO ESPECIALIZADO EN ADMINISTRACION, PROMOCION Y DESARROLLO INMOBILIARIO"
18067,367075,INTERRUPTOR AUTOMATICO PARA MOTOR DE TRACTOR
18068,367082,BUJE PARA MOTOR DE TRACTOR
18069,367084,COMPRENSOR DE AIRE PARA MOTOR DE TRACTOR
18070,367087,PISTON DE MOTOR DE TRACTOR
18071,367089,CABLE ELECTRICO FLEXIBLE DE COBRE TIPO N2XOH DE 3 X 1 X 6 mm2
18072,367095,MADERA EUCALIPTO DE 2 in X 2 in X 4 ft
18073,367097,MADERA EUCALIPTO DE 1 1/2 in X 3 in X 5 ft
18074,367098,MADERA EUCALIPTO DE 1/2 in X 4 in X 5 ft
18075,367104,SERVICIO DE FABRICACION DE PUERTAS Y VENTANAS DE MADERA
18076,367106,CATETER DE MAPEO CIRCULAR DE NAVEGACION ELECTROANATOMICO ELECTROMAGNETICO
18077,367108,PARCHES DE REFERENCIA PARA NAVEGACION ELECTROMAGNETICA
18078,367116,CAFEINA CITRATO 20 mg/mL (equiv. 10 mg cafeina/mL) INY 1 mL
18079,367119,VINBLASTINA 10 mg INY
18080,367120,CETUXIMAB 5 mg/mL INY 20 mL
18081,367121,TRASTUZUMAB 120 mg/mL INY 5 mL
18082,367125,MONDONGO DE RES FRESCO
18083,367128,SERVICIO DE SOLDADURA POR TERMOFUSION EN TUBERIAS
18084,367132,ANILLO DE PISTON PARA MOTOGUADANA
18085,367155,CORTINA DE TELA TIPO ROLLER SCREEN 2.31 m X  2.53 m
18086,367158,TUBO CUADRADO DE ACERO LAC ASTM A500 DE 3 mm X 2 in X 2 in X 6 m
18087,367161,UNIFORME DE FAENA DE COSTURERA
18088,367162,UNIFORME DE FAENA DE SASTRE
18089,367166,LLANTA 12-16.5 12 PR
18090,367168,SERVICIO DE MANTENIMIENTO DE INFRAESTRUCTURA DE VIVIENDAS
18091,367169,SERVICIO DE DEMOLICION DE ROCA FIJA
18092,367170,BANDEJA DE DESECHOS SOLIDOS
18093,367171,DISPENSADOR DE AGUA CON PEDESTAL
18094,367173,MAQUINA TROTADORA
18095,367179,ANEMOSCOPIO DE NILON-MANGA DE VIENTO PARA AEROPUERTO
18096,367183,"COMPUTADORA PERSONAL PORTATIL CORE I7, MEMORIA RAM 8 GB, DISCO DURO 1 TB, PANTALLA LED 15.6 in"
